Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
28	98.279	15.3523	2.08836	7.18266	4.85168	11.0236	0.0081711	134.512	9.73648	7.80433	2.87853	0.0755038	0.573165	0.692221	0.893367	20.5652	5.52503	0.227	0.402357	4.32865	5.94432	31.1843	0.831792	50.1556	12.85	4.60551	98.279
29	2916.73	9.69691	3.64665	19.1665	2.21346	9.15893	0.00880345	174.883	34.5959	7.22098	2.853	0.556112	0.149734	0.680109	0.798162	19.7101	3.61089	0.593954	0.368132	3.80426	8.56261	26.7653	0.641273	41.5972	1.27857	1.54304	2916.73
30	429.64	7.75827	3.58256	16.0559	2.99609	13.5661	0.00364379	78.7473	35.2811	8.74846	2.49831	0.432658	0.499117	0.838266	0.208622	19.8656	6.3358	0.117077	0.560717	12.0371	2.58903	35.4078	0.980262	76.6151	23.2612	0.799054	429.64
31	2243.52	17.4339	3.76169	14.6311	3.9788	7.10719	0.0250511	90.0465	14.1623	6.84733	1.93187	0.386003	0.753927	0.7706	0.333125	20.7506	6.69886	0.376674	0.10892	4.77131	6.20455	36.4578	0.133286	44.269	24.8529	0.108732	2243.52
32	2547.21	17.4234	2.52785	13.4126	3.2407	13.9644	0.0115187	130.895	12.7731	10.0648	1.62777	0.234162	0.559358	0.835691	0.358239	19.7673	4.29461	0.445128	0.267677	7.07186	11.8777	36.5362	0.880664	40.4228	12.4435	1.61348	2547.21
33	3188.32	7.80051	2.37368	12.8507	3.64038	8.07831	0.00351411	101.632	22.4087	6.58982	2.88497	0.0437913	0.368848	0.787731	0.632035	14.2235	3.80943	0.227737	0.0541647	7.33772	4.32674	36.1681	0.89722	35.2179	5.53797	1.99087	3188.32
34	121.05	12.0837	4.28614	16.3551	3.35885	12.1884	0.00831839	104.083	1.93403	6.5051	2.67587	0.45485	0.432583	0.73437	0.480703	17.193	2.39899	0.324968	0.223913	3.39165	8.77074	30.5797	0.88733	43.8247	20.0295	8.98195	121.05
35	5135.33	16.3453	3.82506	9.50851	4.91524	9.31538	0.0333871	157.772	19.73	4.55015	2.58392	0.302647	0.39082	0.632916	0.468849	20.9122	5.76253	0.197821	0.106894	8.8738	8.04215	28.8542	0.541515	32.144	1.78826	3.61309	5135.33
36	854.722	12.3701	3.56864	11.6073	4.95678	11.3484	0.00890741	89.2726	28.2208	7.62815	1.79298	0.391658	0.216091	0.878402	0.436925	20.1949	3.21781	0.452007	0.861897	5.42646	11.4079	44.8183	0.557229	31.018	0.378574	0.756122	854.722
37	666.692	9.08967	3.44865	15.9679	4.49867	12.0019	0.00636778	154.773	40.2543	8.68811	2.50527	0.544159	0.411605	0.648778	0.647781	21.3946	6.56543	0.489809	0.0807264	6.26717	6.23628	28.3185	1.10962	39.7579	7.52051	20.9287	666.692
38	666.901	19.7361	2.88269	7.88858	3.18311	6.1195	0.0083386	116.696	22.158	9.55149	1.51947	0.488928	0.183121	0.674574	0.656831	17.6893	5.92816	0.571021	0.181425	3.35374	3.03421	33.2014	0.689252	41.4612	0.123202	0.599872	666.901
39	1094.01	13.1016	2.94395	10.8231	5.83999	5.93875	0.00934394	94.4942	32.6776	7.68471	2.64473	0.32138	0.451008	0.767004	0.608614	15.9506	5.58161	0.184235	0.0972801	7.58541	3.21565	41.2912	0.861697	18.7246	22.202	3.92277	1094.01
40	2160.37	20.7731	1.8726	13.8813	2.53668	15.8868	0.00491088	158.086	17.3809	2.82969	1.90459	0.265041	0.321989	0.714865	0.577639	21.6975	6.62344	0.355725	0.326596	10.5569	2.30846	38.1933	0.229491	40.7582	0.127918	5.89822	2160.37
41	437.589	13.1274	3.06615	15.7165	4.77647	10.2045	0.0130591	124.898	33.5586	10.144	2.34214	0.562019	0.831025	0.608315	0.303634	18.3839	4.25547	0.192696	0.150909	6.26927	6.18958	36.3685	0.711951	50.3715	0.476232	0.188484	437.589
42	7569.95	16.6929	3.35523	7.49723	2.24928	12.473	0.0263608	172.52	10.2598	2.87678	1.6351	0.362894	0.641995	0.701406	0.852878	19.5005	2.71626	0.035321	0.176657	6.77966	9.55512	31.033	0.514242	31.6341	5.59845	32.8707	7569.95
43	46.1332	9.21224	2.55719	14.9077	4.72711	12.4642	0.00957401	177.922	30.9595	10.2056	1.07177	0.312832	0.761992	0.680622	0.450872	19.2626	7.15305	0.595859	0.202566	4.74842	1.69696	38.4549	0.654587	43.2444	0.228024	0.404773	46.1332
44	143.727	7.36105	2.50334	12.5533	5.28554	11.7363	0.0227053	162.844	13.3845	6.28654	1.29492	0.401869	0.424948	0.783497	0.495625	19.9067	4.98128	0.295709	0.25799	11.3236	11.3908	37.7115	0.920302	57.2154	0.427645	0.416232	143.727
45	4975.4	10.3505	2.69168	9.40494	3.63183	15.6107	0.0185729	153.402	10.2276	6.18793	2.96219	0.446647	0.445352	0.834348	0.41484	17.4224	4.51785	0.321516	0.138293	1.99198	3.90157	24.4263	0.73491	28.1205	0.216548	0.961409	4975.4
46	7288.32	11.8507	3.99321	10.8304	4.2513	12.1774	0.00958481	152.177	22.2099	4.74707	1.76847	0.384054	0.213572	0.733913	0.414477	17.6657	4.97288	0.29655	0.505441	10.008	10.5891	25.7916	0.678149	44.4526	0.11051	0.767116	7288.32
47	403.936	11.0549	2.37058	12.3618	5.8352	15.5029	0.00619851	162.675	13.3122	6.25735	2.10559	0.462033	0.801574	0.640664	0.905194	20.6876	5.36229	0.143583	0.255413	4.05765	7.92599	29.9745	0.617032	54.9631	1.92625	0.183673	403.936
48	1.98801	8.74985	2.71137	12.3834	6.56998	16.7891	0.0108284	114.932	17.1306	7.68865	1.34477	0.146243	0.767949	0.720141	0.449061	21.2527	6.90988	0.733975	0.21783	2.67492	4.59271	38.983	0.494533	37.9091	39.51	1.2505	1.98801
49	1769.47	10.5738	2.74178	11.1736	3.1538	9.24991	0.0094226	165.787	3.51907	6.2247	2.91672	0.218803	0.677589	0.775554	0.469496	19.205	3.9024	0.257687	0.165278	9.0393	4.92527	45.6012	0.708756	33.9082	6.48383	13.9892	1769.47
50	339.753	19.4046	3.3373	19.7419	2.78729	21.255	0.00513084	102.508	32.7941	5.47101	1.33744	0.374284	0.409356	0.640789	0.960035	19.9608	3.48934	0.599666	0.248276	3.55424	10.6022	21.7483	0.442572	32.4564	3.17086	0.511579	339.753
51	737.391	7.63305	3.32259	9.60142	6.18026	6.99638	0.0100014	91.9195	40.0995	11.9999	2.28194	0.271871	0.689624	0.695885	0.23936	20.1199	4.47407	0.161784	0.15242	13.4354	2.38316	29.4947	0.96029	48.9742	0.294898	5.45335	737.391
52	1610.83	19.29	2.30653	8.96111	2.59201	8.01371	0.00131363	107.019	13.9294	7.43856	2.76586	0.417873	0.922523	0.7626	0.322188	16.4778	2.05257	0.444045	0.201958	11.0378	6.0714	46.6141	0.234182	34.434	0.699568	16.4387	1610.83
53	3940.87	12.7024	2.70011	18.63	5.02497	7.733	0.0129013	69.2469	36.6558	9.72738	2.15092	0.203633	0.578516	0.676661	0.620404	22.6751	2.31317	0.468777	0.223153	4.08962	11.087	21.32	0.779029	42.9662	0.336341	2.35786	3940.87
54	967.28	9.16833	1.94315	9.773	4.64117	6.48842	0.0181186	105.357	11.4269	7.2798	1.82426	0.321232	0.637845	0.701798	0.595649	19.8619	4.93496	0.0777046	0.136906	5.35192	9.20929	47.263	0.366889	42.2782	1.00092	5.89966	967.28
55	1057.37	20.3288	1.83642	10.959	3.39742	6.92903	0.0107464	72.1471	23.4414	8.1025	1.54699	0.490195	0.346418	0.811188	0.511773	20.1964	2.02207	0.350006	0.0737936	3.70333	3.2341	35.4429	0.851544	56.5757	0.115482	10.4412	1057.37
56	2013.95	17.0103	3.27498	15.9671	3.798	17.9904	0.00418804	116.748	8.7991	6.80576	2.28884	0.460937	0.22173	0.839533	0.122799	20.9402	6.33558	0.188246	0.116033	3.66305	11.2782	27.1232	1.19932	35.7891	12.4611	1.30216	2013.95
57	7014.48	7.1715	3.86001	8.23647	3.63564	5.77366	0.021825	108.679	28.6409	3.2101	1.67247	0.249553	0.45758	0.600479	0.803638	18.5105	3.94785	0.331714	0.18521	5.21891	4.42425	49.0688	0.882089	34.462	9.67482	1.91621	7014.48
58	25.1263	11.4774	2.1993	9.84483	3.44067	11.3715	0.0109098	106.993	19.0342	8.721	1.7675	0.0262688	0.0497624	0.684896	0.574737	19.7633	4.03003	0.0651519	0.211344	3.52836	4.66543	36.6879	0.256718	30.3968	3.16436	2.16731	25.1263
59	472.897	10.6179	3.22631	13.6969	4.61032	8.24735	0.0190262	148.055	33.3307	6.3819	2.49525	0.0264005	0.275632	0.862463	0.769129	16.1141	6.81312	0.201289	0.30883	13.2453	5.04952	42.4391	1.03352	27.2907	28.5249	2.98858	472.897
60	196.87	8.65701	2.06809	17.4444	5.28235	11.0324	0.0220934	100.038	31.9351	8.14158	2.61263	0.464513	0.797921	0.700378	0.198466	22.1543	4.38815	0.636343	0.581998	6.97243	8.14417	23.6142	0.535309	53.367	0.434726	0.624445	196.87
61	3599.93	17.6212	2.08416	16.8785	3.68835	7.12	0.00538908	92.3567	34.9089	7.7603	1.26764	0.363024	0.886837	0.871002	0.735505	19.7338	4.26331	0.418181	0.275288	9.46133	7.43909	32.9693	0.68519	31.1584	4.56994	2.6469	3599.93
62	35.5552	19.2038	4.12274	7.80824	3.65978	15.3346	0.0196868	91.1164	21.6489	6.64145	1.96397	0.244985	0.508956	0.889107	0.616303	21.7719	3.11864	0.424805	0.261375	13.5634	4.59264	22.2499	0.444766	48.8022	0.583724	0.113268	35.5552
63	904.739	11.9133	2.92183	17.9008	2.90841	6.44509	0.0133341	125.957	29.4857	8.59929	2.95633	0.125298	0.395049	0.710682	0.530896	19.6714	2.97325	0.443018	0.170439	10.3132	4.37312	46.4346	0.333101	53.8374	0.359807	7.48415	904.739
64	781.38	9.71846	3.75768	17.0568	4.48727	14.8496	0.0050252	110.764	29.8612	8.84299	2.60759	0.183568	0.642327	0.605083	0.754598	20.2458	7.10369	0.644212	0.271013	7.51855	8.44898	23.5233	0.79721	41.3377	5.67557	0.788509	781.38
65	5599.64	18.2346	3.00419	12.202	4.39578	19.0036	0.0250328	71.0051	4.09778	3.41252	1.55324	0.104247	0.658014	0.753159	0.756822	18.2042	4.19346	0.0725003	0.221854	5.82366	3.27619	33.9758	0.910359	49.4264	2.14346	13.5045	5599.64
66	775.163	16.2648	3.65069	10.1616	3.84433	14.2101	0.046208	108.92	21.5997	10.6045	2.28917	0.295172	0.596303	0.829662	0.401785	22.0507	7.01408	0.0927481	0.690059	7.77825	5.65221	34.8767	0.711259	34.3557	1.7455	6.59676	775.163
67	5.24266	9.34269	3.0283	10.2744	3.43564	7.99853	0.00623417	136.143	18.9352	7.23673	2.91509	0.306475	0.151482	0.702094	0.488102	21.49	1.00393	0.354294	0.0587424	7.23709	3.37489	33.3388	0.897928	42.5933	6.28709	1.04361	5.24266
68	467.131	10.2379	3.71714	7.15921	2.63052	15.1666	0.00943706	171.749	2.17044	5.21638	2.0889	0.336154	0.450745	0.768441	0.761927	16.4958	6.1318	0.462295	0.394732	3.79608	8.07737	25.6799	0.911672	29.0413	0.359022	3.36643	467.131
69	1251.24	8.34032	2.58407	11.7946	5.74382	8.14597	0.00643028	127.754	24.3564	8.05891	1.15925	0.195171	0.289458	0.747677	0.343396	20.8292	6.1002	0.411494	0.254563	3.12176	3.06912	22.634	0.415697	24.0197	25.3418	5.08056	1251.24
70	127.192	14.7401	2.50928	15.2869	3.43824	10.782	0.00670812	164.438	15.1908	6.21975	2.06932	0.380199	0.483517	0.670649	0.628708	18.0703	7.00796	0.524103	0.518822	11.8261	6.0437	41.5253	0.609418	33.0711	25.3011	0.239626	127.192
71	68.8901	13.3388	2.76382	14.7325	2.69723	10.0189	0.0114798	130.86	27.3238	8.44453	2.31001	0.324389	0.204132	0.647636	0.474292	16.1348	4.1797	0.436317	0.110608	11.7122	3.01516	32.7142	1.09717	19.303	0.344837	2.08999	68.8901
72	1033.11	11.3896	2.66997	13.6237	3.21505	17.5191	0.0230332	66.7342	23.1104	9.34748	1.78	0.258524	0.476826	0.65971	0.752657	21.0163	2.54556	0.48823	0.48531	3.40459	2.83431	24.5387	0.40153	33.9409	4.55919	28.5279	1033.11
73	2077.48	8.87289	3.63372	8.80398	3.60847	12.3773	0.00856589	147.764	9.78206	5.92267	1.89059	0.539666	0.710197	0.688536	0.74436	17.4934	5.85174	0.506612	0.219214	5.79622	10.2961	34.9496	0.946393	24.6877	14.7758	0.984776	2077.48
74	60.4446	7.63345	2.79439	17.0836	5.2316	10.8393	0.00694821	92.0228	25.7341	6.81825	1.29184	0.360859	0.49547	0.759833	0.863013	17.3758	1.99498	0.375976	0.236652	12.8181	1.66827	36.8419	0.179707	41.3773	0.393691	0.283778	60.4446
75	53.8417	13.8724	2.98362	17.5194	4.97836	5.83618	0.00617086	168.363	38.6939	5.62665	2.67962	0.145885	0.696948	0.752451	0.593296	17.9343	4.0921	0.00972719	0.152304	2.66016	3.18234	38.231	0.951018	18.6157	10.6345	11.9959	53.8417
76	750.347	15.4321	2.38229	8.51467	3.19382	8.64614	0.00759322	90.2606	28.6846	8.4927	2.36139	0.200837	0.247178	0.683844	0.854092	19.012	5.11056	0.610965	0.326382	12.5832	12.3463	36.1432	0.450552	22.6546	4.90913	1.04808	750.347
77	7827.17	17.5453	2.16397	18.0462	5.31624	6.15648	0.00780229	118.094	7.39113	7.57584	1.46306	0.223423	0.384036	0.665278	0.689357	16.136	2.78527	0.115754	0.71738	4.66257	1.00599	46.6121	0.890548	56.2939	4.60686	0.206152	7827.17
78	7095.16	10.5531	1.57037	13.3294	3.78391	11.1284	0.0305765	110.774	33.3841	6.16811	1.79323	0.421492	0.495791	0.684064	0.69502	21.392	4.24094	0.509936	0.217202	9.6929	9.72756	35.9892	0.855467	60.9871	0.468784	20.4262	7095.16
79	1442.64	16.1131	1.75372	18.371	5.7039	9.47388	0.0122283	174.647	36.7802	4.82934	2.15884	0.358763	0.106783	0.696536	0.528329	19.7799	4.685	0.478235	0.128799	3.8519	10.4216	56.5647	0.865801	33.4865	8.70249	0.953539	1442.64
80	229.521	14.4044	2.23253	13.5861	3.19958	13.8126	0.00822626	79.9494	15.3843	10.111	2.64932	0.121151	0.573032	0.677701	0.468681	18.6285	2.21086	0.439067	0.236704	6.38237	9.32961	40.9294	0.391636	67.818	0.451903	0.105037	229.521
81	477.823	9.01525	3.19854	8.67212	2.05798	5.25911	0.012812	95.7127	10.4399	7.00051	1.50267	0.271695	0.676047	0.748634	0.525714	21.7719	5.74589	0.461466	0.446287	5.05542	4.97132	30.6273	0.614307	47.1182	0.202671	3.6261	477.823
82	759.221	13.5596	2.39489	15.1481	3.88232	12.5428	0.0038276	128.957	13.7057	2.75326	1.11286	0.443472	0.0342753	0.721805	0.653655	16.0225	5.59552	0.582459	0.395597	3.87753	4.90355	41.0203	0.915112	42.1377	0.776716	0.618799	759.221
83	5992.26	8.47057	3.26362	16.6389	4.77142	11.6037	0.0318555	148.836	15.0585	7.427	1.83851	0.395041	0.538637	0.652747	0.659779	18.8858	4.30677	0.404238	0.164805	5.02476	3.12332	31.1711	0.763535	62.47	11.2085	0.440345	5992.26
84	6.69158	16.2389	2.89134	16.0223	3.74164	5.03744	0.013877	145.305	25.6378	7.84896	2.23295	0.145684	0.286582	0.769587	0.761295	22.7266	5.9823	0.486006	0.0924532	7.02746	11.1736	29.2074	0.822394	35.7074	0.323019	0.265083	6.69158
85	170.621	18.1867	3.1488	10.3113	5.02233	11.8292	0.00524642	111.655	10.5785	5.28172	1.97948	0.371048	0.242119	0.604514	0.283354	18.6522	4.593	0.156652	0.281582	13.1052	2.44231	59.8027	0.777783	43.4151	2.62584	0.370501	170.621
86	1825	14.115	3.66983	18.843	3.27175	8.81722	0.00854885	126.067	13.1372	7.4751	1.85685	0.0903042	0.38375	0.688269	0.0987273	18.9872	3.01933	0.491739	0.220192	8.93342	7.63236	47.982	0.725957	26.2396	0.303142	0.105764	1825
87	2021.38	9.35516	1.86078	13.4096	4.2048	8.193	0.0569832	156.107	8.13461	9.85206	2.79766	0.38496	0.326198	0.606995	0.554736	15.3659	3.10365	0.297775	0.615217	9.4146	1.49483	34.5125	0.342818	25.7604	2.21978	32.387	2021.38
88	1538.43	16.3114	3.36127	15.9254	3.87825	6.9738	0.00962319	127.267	10.6865	2.6733	1.42984	0.114272	0.322591	0.62287	0.732031	16.3457	4.36063	0.398574	0.656125	3.94023	7.54092	40.2394	0.520852	35.7577	13.9524	2.28168	1538.43
89	513.096	11.4946	2.60871	9.40135	2.70653	12.7132	0.0178728	115.818	20.6742	8.42832	2.82099	0.283925	0.247885	0.743449	0.702987	17.2756	4.46495	0.289216	0.106477	1.99106	2.55457	27.5395	0.791571	44.268	7.18748	15.0631	513.096
90	4416.69	10.7915	1.77613	8.55073	3.98032	15.6616	0.0462643	135.385	22.923	4.42429	1.88323	0.353498	0.735019	0.697746	0.83125	19.0015	3.68342	0.264785	0.132022	12.9429	3.58153	43.6513	0.68869	51.8863	16.9666	0.343025	4416.69
91	1862.78	15.6453	2.36499	16.0516	2.87033	8.37224	0.00468067	150.14	31.9443	4.98575	2.9978	0.395353	0.757141	0.639249	0.635081	18.3801	4.10875	0.557676	0.12129	8.59444	5.74372	47.2793	0.413998	31.0155	5.99372	0.788479	1862.78
92	1.47734	8.19605	2.35373	14.2166	2.95121	7.5467	0.00879368	148.691	32.6355	6.23949	2.47575	0.335396	0.43407	0.847794	0.51916	16.055	4.33696	0.247749	0.35886	8.42867	3.05951	33.2231	0.862438	48.5457	1.05293	10.8143	1.47734
93	169.644	17.584	3.74544	14.2748	5.39562	10.3471	0.0178664	71.5638	23.2902	4.6119	2.31985	0.356906	0.2953	0.755322	0.855101	16.0796	7.79127	0.434064	0.436764	3.55921	6.76595	44.0721	0.571207	34.2757	2.46403	11.6136	169.644
94	675.809	17.7919	3.03917	13.1282	4.46135	5.00265	0.00974268	128.664	9.00968	9.06748	1.8807	0.350765	0.490475	0.817621	0.358539	19.732	5.55422	0.164166	0.27927	6.88599	12.5531	37.6331	0.790695	53.8344	19.7364	1.04129	675.809
95	373.352	13.632	1.80349	11.2634	3.71722	10.4344	0.0109171	72.4181	30.5356	3.09496	2.78825	0.326242	0.213228	0.763621	0.791733	21.2875	4.69364	0.46515	0.91974	6.39934	8.82754	43.1389	0.789698	47.388	0.458683	11.0374	373.352
96	4071.84	13.7629	3.0181	7.66421	2.16193	8.49336	0.0152707	131.221	2.62494	11.4879	2.69187	0.429305	0.681584	0.698763	0.752231	19.8769	1.92447	0.363601	0.406713	8.82976	6.16442	27.6744	0.773525	39.7807	5.76571	2.65286	4071.84
97	60.3332	15.7998	2.38587	13.4143	4.702	10.9533	0.0139587	68.5625	12.6951	7.0113	1.46106	0.469029	0.781252	0.78425	0.211981	19.3633	4.72378	0.696915	0.246935	7.29091	4.36403	35.9248	0.791288	32.2785	5.22805	29.3505	60.3332
98	2417.61	14.1348	2.19269	11.3818	4.58682	7.11814	0.0188997	110.008	12.2461	5.34949	2.90068	0.438289	0.852238	0.744817	0.775041	18.6567	2.27558	0.425081	0.239907	3.13365	6.88902	34.456	0.905462	45.0443	28.9743	1.26547	2417.61
