Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
11	616.043	13.4746	2.32519	14.1173	5.2303	16.4928	0.00497705	91.7463	8.80154	6.65575	1.55269	0.326485	0.684659	0.621769	0.562295	18.6858	3.76202	0.120241	0.473066	2.27943	7.81965	29.1533	0.358785	101.626	13.029	1.39331	616.043
12	1822.9	10.8523	3.19241	12.9101	5.50046	12.3107	0.00667404	85.5508	10.1724	3.45708	1.8225	0.346102	0.598247	0.6891	0.710986	18.0065	4.63868	0.532433	0.124208	5.95947	8.75391	37.1209	0.640627	44.0743	0.652468	0.73134	1822.9
13	27.1269	8.89351	2.64428	8.87706	3.74899	9.4944	0.0129062	98.3781	8.0323	3.71852	1.41512	0.565764	0.921078	0.695723	0.335544	17.7904	3.83748	0.466883	0.332156	11.0452	12.9896	37.32	1.01585	31.9183	18.0752	9.40504	27.1269
14	475.174	8.33564	2.87602	16.7376	3.04451	7.52571	0.00482277	79.9305	2.48221	9.46224	1.87749	0.0447411	0.393609	0.726597	0.398343	17.1561	3.11848	0.238944	0.155589	6.55147	4.49632	43.7615	0.790927	27.6606	7.34539	12.1626	475.174
15	2289.95	11.0022	2.1049	11.2136	4.71952	9.38154	0.00394387	73.5917	7.69331	3.53892	1.29979	0.325451	0.541876	0.662943	0.439137	14.43	4.20984	0.535779	0.369485	5.3534	3.03717	44.2936	0.184818	55.402	1.39417	0.481979	2289.95
16	139.616	16.0882	3.80846	14.7346	4.30946	23.34	0.00528466	64.5933	8.86617	5.02462	1.30729	0.147822	0.175762	0.687772	0.206406	17.3597	5.60088	0.219443	0.566742	11.5105	6.79869	30.6198	0.280008	55.3364	0.781811	4.80405	139.616
17	4180.36	15.0209	3.30467	9.77343	6.07291	16.2289	0.00493097	83.9125	9.27507	10.9462	2.09293	0.223068	0.574248	0.731887	0.176861	19.3857	4.33222	0.67796	0.080505	1.10231	5.40654	26.938	0.991368	37.6107	5.06934	1.71161	4180.36
18	4483.63	10.6773	4.25924	9.7484	5.59166	21.7845	0.0162853	101.299	10.1966	9.51318	1.34205	0.425277	0.711029	0.627981	0.592081	18.4605	5.10551	0.452089	0.144641	1.9208	1.72866	36.7655	1.27073	52.4793	1.69905	0.129611	4483.63
19	9.01796	15.3582	3.93831	15.367	5.75731	19.376	0.0520905	76.1818	8.44965	5.02687	2.11717	0.193042	0.342453	0.65015	0.326019	18.1131	3.9151	0.434221	0.282099	2.52003	2.91261	26.5926	0.778897	38.0746	23.2832	38.3383	9.01796
20	33.8093	20.4878	2.02115	18.0606	3.01286	7.91822	0.01079	81.4706	3.17778	11.1003	2.32594	0.309478	0.220434	0.716073	0.381181	21.1894	2.22677	0.106348	0.123042	5.12442	2.8392	37.2644	0.613555	86.032	6.69211	2.24778	33.8093
21	28.4336	18.5505	3.83877	11.8441	3.75829	9.36215	0.00874581	62.6377	10.5651	11.1198	2.01551	0.13241	0.47808	0.600003	0.455115	18.5984	3.41141	0.409582	0.199954	2.34424	9.64254	55.4436	1.14766	71.7602	5.52339	0.18479	28.4336
22	13.5171	12.196	2.97498	18.2114	4.42595	8.21724	0.00766937	83.9992	7.00773	6.07211	2.61406	0.296603	0.115911	0.735392	0.160738	19.7678	3.1857	0.25451	0.899186	5.18771	3.69753	50.838	0.0916141	79.5577	37.179	15.956	13.5171
23	75.3249	19.5992	3.76305	19.3453	4.4182	8.3935	0.00595093	70.7543	7.44567	6.12776	2.50279	0.343737	0.424271	0.79884	0.434428	15.9129	4.57662	0.119554	0.170094	7.5487	5.83003	36.8159	1.11849	57.4188	0.181671	9.18124	75.3249
24	94.9802	14.1857	3.41424	13.0334	4.72352	7.53352	0.0029857	91.3246	7.69109	8.08002	1.82461	0.530981	0.662525	0.682091	0.294737	16.4956	3.54963	0.175763	0.48205	5.43424	12.5446	35.8795	0.9758	65.1674	0.597974	5.88883	94.9802
25	3686.81	15.0325	3.61917	10.7885	4.59465	6.67848	0.0323625	74.0494	8.57096	10.1127	2.36422	0.386261	0.118704	0.748303	0.188866	18.7805	3.36636	0.362947	0.161039	4.17126	6.8212	33.2035	0.998005	76.222	24.0812	2.34389	3686.81
26	1882.42	8.81873	2.65321	11.1655	5.59494	11.2093	0.00465203	89.6038	10.2657	8.91417	1.10953	0.558682	0.69351	0.61922	0.0909879	19.1388	4.81071	0.399618	0.230358	13.9814	5.04426	52.3253	0.616159	65.5827	21.4345	25.8058	1882.42
27	611.273	19.0121	3.79475	14.6108	4.47659	12.1527	0.00717085	87.9065	7.94814	9.90346	2.67432	0.132454	0.564534	0.720624	0.460321	16.4502	4.6085	0.466404	0.333263	7.75175	5.49913	37.5935	1.04988	42.0497	0.149331	16.2076	611.273
28	3734.93	9.35118	3.44143	19.8313	4.39605	5.44432	0.0223118	65.1626	7.65673	6.5845	2.79988	0.503312	0.0421955	0.70564	0.707118	17.7999	4.63702	0.208742	0.151454	1.90496	5.25353	29.026	1.33484	95.2229	6.2792	18.0366	3734.93
29	4495.36	16.0601	2.92739	11.1812	5.27633	8.18993	0.0105626	86.3802	8.13774	5.02105	2.23523	0.1533	0.809997	0.726435	0.434823	17.9728	2.46731	0.102738	0.14092	3.05384	4.34163	37.0826	1.30575	75.5715	0.285709	18.1781	4495.36
30	5136.24	8.24921	3.23668	16.6951	4.93108	15.4539	0.0188829	73.2132	7.62143	11.0322	1.17865	0.18178	0.678572	0.693461	0.280874	19.1652	4.52008	0.189605	0.476308	8.1173	3.96892	30.7016	1.18373	55.269	0.323438	11.8125	5136.24
31	1014.77	11.9132	2.5431	14.8671	4.05148	10.0653	0.0198385	90.1126	13.9182	9.05964	1.91412	0.535984	0.616466	0.630656	0.70154	16.623	5.37442	0.660044	0.06471	2.02906	6.0238	29.6672	0.741371	69.8372	2.39142	21.1084	1014.77
32	1645.1	20.4255	3.32465	8.33446	3.82249	10.0497	0.00726321	91.8228	3.88934	6.43882	2.44104	0.0706262	0.374956	0.772737	0.469634	16.0986	4.75182	0.415352	0.510307	8.12031	7.65815	27.0081	1.2295	89.2017	0.793166	0.175226	1645.1
33	745.142	11.2012	2.01204	17.6173	2.92972	11.5944	0.019687	97.3351	10.5661	6.01112	2.50058	0.244104	0.228806	0.719916	0.548629	20.0974	3.51442	0.570513	0.22071	12.0371	2.58903	36.8905	1.42676	56.5648	15.3899	3.82423	745.142
34	4855.25	17.4339	4.41963	14.6311	3.9788	7.10719	0.0250511	72.2674	5.53478	7.26976	1.93657	0.231505	0.519881	0.695202	0.724943	19.1789	3.11254	0.105245	0.0935141	3.56719	2.65302	32.6191	0.466398	39.291	37.7417	35.3218	4855.25
35	339.522	7.7838	2.8758	15.0064	5.59012	8.42417	0.0159378	62.5912	12.0833	4.7221	1.1424	0.344937	0.605109	0.782357	0.0759457	15.449	2.76609	0.23871	0.983403	9.32021	6.19025	37.608	1.0542	49.7415	3.1666	2.03338	339.522
36	45.078	19.4927	3.32612	17.7023	4.35402	12.2651	0.00893254	64.7771	11.1589	5.21727	1.99667	0.0498816	0.571112	0.729422	0.601023	18.0551	3.57537	0.243136	0.229274	1.49363	9.50961	44.0665	0.750399	90.0984	26.2386	0.344777	45.078
37	1075.53	13.3485	2.58752	19.4766	4.17286	15.0082	0.0141279	83.7307	6.972	4.24889	1.99389	0.141826	0.467499	0.87771	0.34803	18.6919	3.26683	0.369393	0.417408	8.88304	6.35673	22.3709	0.105366	73.1864	32.7622	0.16098	1075.53
38	500.815	13.0668	3.34278	14.4945	3.84101	6.54516	0.0214547	82.0903	7.40389	7.32941	2.5014	0.421194	0.573914	0.828865	0.565384	19.7002	2.93229	0.476304	0.0553598	10.8544	9.07458	40.4123	0.419309	37.9533	0.392529	20.3221	500.815
39	47.2594	11.1715	3.35532	14.1235	4.83423	8.31534	0.00669719	101.227	5.83353	7.09729	1.31055	0.488008	0.224323	0.74728	0.382188	17.3224	3.90034	0.385119	0.238461	12.6809	5.77095	42.8986	0.934193	58.7438	0.431262	17.9495	47.2594
40	3279.22	8.46522	3.96589	10.4233	2.97347	12.7101	0.0108631	77.8087	8.62652	6.63139	1.39105	0.406972	0.371912	0.816238	0.0622782	19.606	4.0584	0.258875	0.236166	5.7632	8.39824	41.1908	1.1027	81.8146	9.87082	9.08656	3279.22
41	4193.39	10.1906	2.92656	7.85565	6.18587	6.66347	0.026439	89.2714	6.68486	11.1988	1.88519	0.229296	0.499732	0.676366	0.936351	18.6765	3.90128	0.518682	0.141917	3.02333	5.83702	32.7595	1.70367	55.3963	30.1953	0.35275	4193.39
42	7087.53	9.31159	2.70168	14.3249	5.10205	5.66306	0.0065895	68.6749	2.93092	6.67332	2.58308	0.304587	0.183065	0.908526	0.409097	20.2947	3.36502	0.40382	0.202367	6.63139	1.72998	49.4045	0.484338	67.2136	0.248098	24.2269	7087.53
43	16.7711	14.175	2.58165	18.2215	5.31069	12.4109	0.00232125	72.5829	4.73535	8.05304	2.72906	0.548674	0.79439	0.805097	0.459895	16.483	5.42891	0.674731	0.282487	2.5386	3.43761	37.8188	1.04897	56.5183	1.5028	8.74624	16.7711
44	40.7283	11.4201	3.1474	15.4827	3.77996	6.45033	0.0110853	97.5327	13.2965	11.6144	2.55426	0.132152	0.186717	0.648784	0.839576	15.4916	5.39309	0.0761091	0.284192	13.8032	7.28709	35.7131	1.73219	75.952	1.372	0.593525	40.7283
45	7621.11	14.894	3.83204	11.35	3.46943	8.00313	0.0143446	62.5218	4.54751	6.26273	1.16557	0.511884	0.17698	0.684094	0.384202	19.0114	4.37346	0.633401	0.193977	10.4903	3.26436	38.1222	1.43286	44.1581	27.5342	1.17374	7621.11
46	42.2272	9.9222	1.87114	16.0371	4.53302	9.69038	0.00220555	98.3706	2.88059	2.97364	2.14312	0.46079	0.358856	0.701521	0.436661	17.4134	4.04151	0.0953192	0.298503	13.3797	4.51527	31.0774	0.736605	60.6524	2.85045	1.45339	42.2272
47	551.126	14.8329	2.95679	8.45445	2.46887	7.88311	0.00218951	61.2192	8.5352	7.44519	1.22564	0.26041	0.472441	0.809765	0.443582	16.744	5.55021	0.617712	0.169586	6.43488	4.92164	25.9009	0.749991	94.0387	13.7258	3.80387	551.126
48	728.922	9.91184	3.01148	11.4185	2.93804	6.56277	0.016834	96.1366	8.12058	7.44406	1.76132	0.302071	0.874558	0.653988	0.525278	18.1312	3.74741	0.282498	0.136588	12.2598	4.33638	21.2118	0.820117	84.4065	1.89131	9.38101	728.922
49	12.4924	20.6443	3.57066	16.6301	3.35091	16.5935	0.0115977	95.4743	6.70116	8.00722	1.96023	0.497798	0.940936	0.847197	0.465069	19.0519	2.89913	0.0823862	0.0828929	1.99198	3.90157	24.7586	0.924008	52.2396	0.216548	0.961409	12.4924
50	7288.32	11.8507	3.99321	10.8304	4.2513	12.1774	0.00958481	95.5665	7.25927	8.67842	1.2309	0.460624	0.314335	0.783024	0.1334	16.0513	4.28612	0.294755	0.521963	9.7832	8.00046	49.214	0.360135	19.3965	11.6071	0.565574	7288.32
51	241.617	9.07227	3.09097	7.61234	2.70716	13.2756	0.0123194	81.3703	6.1823	6.25735	2.10559	0.462033	0.801574	0.640664	0.813732	19.5024	4.86331	0.143583	0.255413	4.05765	7.92599	30.888	0.682463	94.0522	1.92625	0.183673	241.617
52	1.98801	8.74985	2.71137	12.3834	6.56998	16.7891	0.0108284	81.5995	10.0095	8.74154	1.25515	0.174369	0.666	0.758101	0.719672	16.3068	4.67916	0.20372	0.0987535	5.61565	6.13158	39.0592	0.109917	31.1614	19.1585	0.121343	1.98801
53	467.067	14.3295	1.90523	7.92865	2.75909	8.14584	0.00455676	63.6998	9.62286	5.99879	2.42759	0.258634	0.437341	0.844156	0.461262	21.0902	4.60951	0.371981	0.175903	10.3244	3.02019	53.3714	0.349106	83.2712	18.2436	9.87998	467.067
54	57.3134	12.0738	3.29029	8.22975	2.68314	13.8904	0.00900564	90.1211	9.28312	3.1079	1.47573	0.51082	0.485913	0.712485	0.506989	19.6903	3.17284	0.618532	0.20906	7.03609	5.00366	40.0458	1.594	94.6171	3.62616	4.6541	57.3134
55	514.657	15.6842	4.19545	14.138	4.90981	14.9051	0.00487018	83.297	3.80874	8.74273	1.12262	0.505548	0.326269	0.687569	0.764352	19.5804	4.8196	0.637266	0.123937	2.63785	4.79402	25.9415	0.176398	17.312	0.113494	0.1606	514.657
56	1400.19	19.5529	3.38828	11.6384	4.90536	6.78627	0.0190213	72.1795	12.4469	2.81802	1.17148	0.471638	0.777519	0.69424	0.284083	18.7449	2.97913	0.511284	0.48119	6.29625	11.7276	38.2675	0.828741	56.3775	16.4387	2.5783	1400.19
57	908.131	20.7542	2.98316	9.1793	4.49969	11.9525	0.00611545	65.8818	7.5556	9.72738	2.15092	0.203633	0.578516	0.676661	0.532216	20.9504	2.11064	0.468777	0.223153	4.08962	11.087	21.3268	1.01441	24.2412	0.306173	23.4121	908.131
58	3289	8.74359	2.88873	9.27741	3.37158	6.08112	0.00639316	70.4077	3.46521	9.67819	2.57879	0.383981	0.4464	0.733804	0.36674	19.2945	5.79485	0.391851	0.233572	4.05306	9.37082	27.1476	0.257585	73.1007	33.8461	1.00092	3289
59	832.22	8.82955	2.56268	15.1367	3.7927	8.49403	0.0119384	74.5261	8.1025	10.3357	1.54699	0.490195	0.346418	0.697997	0.589277	15.5141	1.84153	0.350006	0.132262	3.2341	9.51059	41.2014	1.42877	70.1884	0.115482	10.4412	832.22
60	2726.78	17.0103	2.77872	15.4037	4.59343	9.21359	0.0272894	82.2803	3.23304	7.12045	2.09115	0.0684206	0.385973	0.744806	0.187972	16.4042	3.23118	0.280375	0.63897	3.59962	3.29688	31.8632	1.15041	91.897	1.30216	8.22085	2726.78
61	3054.36	14.4888	3.31974	11.6238	3.63452	6.79086	0.0115723	75.5343	5.17055	9.91309	1.42823	0.204929	0.709489	0.67574	0.212271	22.3645	2.83623	0.331714	0.53523	5.18589	5.21891	24.1217	0.263493	85.8078	0.412265	1.94534	3054.36
62	904.735	11.4774	4.14919	8.50835	5.70658	7.74249	0.00678619	103.376	7.23264	7.59904	2.90302	0.463658	0.41022	0.702798	0.492852	18.0036	3.63903	0.673128	0.628742	5.24407	6.32616	39.1002	0.0117541	89.6621	0.360277	0.970015	904.735
63	1097.19	15.3351	3.42461	14.5097	3.48046	12.9845	0.0141334	94.339	9.22488	9.01735	2.5074	0.431194	0.680114	0.744265	0.516418	18.5773	5.38581	0.564983	0.0996766	4.78865	8.63828	41.2737	0.975563	85.1574	5.12957	3.80564	1097.19
64	337.902	8.32513	2.97677	16.2564	3.38347	6.97076	0.00477459	86.2292	9.66663	8.60588	2.51124	0.538857	0.414875	0.798405	0.0147167	18.2514	4.98847	0.359941	0.310766	3.58372	6.63463	27.2697	0.808296	49.6661	4.02425	15.6584	337.902
65	123.509	7.20115	2.87756	10.6537	3.75056	5.98214	0.00605012	74.7573	8.66888	3.86217	2.68066	0.369866	0.888042	0.775774	0.294434	18.5878	6.35303	0.176578	0.112745	6.30739	12.5059	36.4056	0.699617	66.1781	0.430917	4.09933	123.509
66	102.543	13.4465	3.97511	7.65798	4.2066	10.2788	0.00846835	89.7065	13.5358	9.60162	1.78276	0.0986167	0.656416	0.703528	0.637378	17.7446	4.76205	0.236477	0.211194	5.7422	3.59018	28.4044	0.685951	69.7587	1.07103	4.00303	102.543
67	6166.3	7.90478	2.1361	13.036	5.46272	6.16761	0.0036674	97.2778	9.89833	2.80456	1.48864	0.284018	0.0392138	0.606319	0.437222	19.6996	2.71093	0.112533	0.380541	10.1292	3.01479	38.8965	0.409111	102.35	2.17821	26.6773	6166.3
68	5651.46	15.4775	3.18653	7.52516	5.03786	21.9299	0.00660184	61.448	10.1732	5.2595	1.39761	0.258083	0.707074	0.657245	0.562384	16.7167	5.50871	0.461853	0.0788772	2.03193	7.86793	34.5092	1.0588	76.5843	1.01226	0.59408	5651.46
69	194.959	15.0114	2.70187	9.72091	5.10953	14.6469	0.0186496	86.6437	3.73244	11.0108	1.24539	0.0720534	0.688224	0.781979	0.623025	18.4044	3.92252	0.520203	0.328914	3.03155	3.05576	37.9665	0.400099	47.6765	0.250366	1.4311	194.959
70	2346.72	18.8315	3.61671	11.3434	3.7524	9.32516	0.0139359	95.9655	5.26682	3.42901	1.28954	0.289033	0.731588	0.659549	0.43712	19.6554	4.55979	0.393328	0.3449	3.2909	13.951	46.0855	1.36919	95.7413	2.89247	2.00374	2346.72
71	4392.78	13.6137	2.64754	11.1219	5.83582	5.36226	0.00488467	64.325	7.9249	5.51391	2.34411	0.220094	0.490176	0.792955	0.472437	17.366	3.39633	0.0608134	0.170661	1.22246	7.39354	30.7895	1.04109	34.2432	0.134981	1.51098	4392.78
72	1173.44	20.3321	2.91634	12.4464	5.23335	7.61618	0.00371171	83.6736	4.47739	9.65226	1.27187	0.474762	0.709875	0.6506	0.364661	17.8567	4.86037	0.295162	0.139806	1.87141	6.2059	33.3566	1.29653	95.0281	0.161754	0.117292	1173.44
73	7.9485	16.8848	3.00513	17.9606	3.09419	6.54954	0.00491964	68.0103	7.16012	9.81526	2.34132	0.256843	0.885424	0.651237	0.708354	17.6254	4.25654	0.812826	0.188804	5.92275	4.93008	24.4103	1.62025	68.6258	0.161133	0.397519	7.9485
74	2254.09	10.9917	3.27918	8.44763	4.13691	6.98484	0.0160828	88.9076	9.16972	8.69902	1.57482	0.500733	0.546282	0.641198	0.295665	18.2388	3.2227	0.359325	0.117925	9.04116	6.11965	46.9158	1.31439	37.5352	0.295621	2.46158	2254.09
75	514.443	15.984	1.87329	14.367	4.52932	5.58209	0.00410477	102.673	9.73672	5.33268	1.56376	0.23143	0.555841	0.672955	0.399753	16.4224	3.90303	0.419773	0.101337	7.02266	8.03587	37.0397	1.08189	74.5007	5.06254	6.96976	514.443
76	299.474	12.8574	2.37023	17.3771	4.74181	11.3041	0.00892774	68.2035	3.04976	11.6752	2.89082	0.136736	0.529178	0.653112	0.498017	22.6251	3.88143	0.632323	0.209676	13.2539	5.14476	33.6896	1.03403	38.1773	2.14995	0.646111	299.474
77	503.68	15.1431	3.67355	12.4545	4.71374	12.416	0.0167757	93	2.82408	9.87094	1.65808	0.104434	0.21913	0.640369	0.12078	18.1059	4.80475	0.586779	0.2795	3.91266	5.33625	37.9018	0.688494	43.3289	7.99956	0.20645	503.68
78	437.411	11.4172	2.81058	19.4408	4.36055	7.5469	0.00458656	73.3586	8.64423	5.85008	2.79073	0.490827	0.0824143	0.835486	0.430348	18.2901	1.66932	0.342022	0.932005	9.78243	5.91937	50.6896	0.967995	89.7609	1.71013	0.494741	437.411
79	1223.87	15.9625	2.3369	7.24572	3.85044	24.5691	0.00590063	62.8519	7.97998	7.45334	1.72871	0.289429	0.353528	0.727412	0.762862	19.5353	1.4403	0.465741	0.372526	2.90487	7.53996	33.0958	0.804014	84.7643	0.261828	0.106337	1223.87
80	9513.96	10.4837	3.8858	10.7111	4.4989	13.5286	0.0155299	69.1701	5.39525	2.79455	2.69703	0.531173	0.830196	0.67167	0.371946	17.7618	2.32925	0.028873	0.151372	4.49172	8.6357	27.0543	1.08788	84.2015	0.100717	0.118966	9513.96
81	352.267	9.54387	2.49984	15.2529	3.64371	8.86214	0.00876124	97.1972	4.46614	4.44026	1.7116	0.394382	0.229165	0.842539	0.249443	20.1761	4.19933	0.391536	0.4494	12.3463	9.96058	22.6944	1.20116	34.4668	15.0091	0.652328	352.267
82	113.861	10.2543	3.68721	11.2099	3.02794	25.7502	0.00155024	64.5683	4.34809	9.29726	1.69178	0.14564	0.389692	0.648714	0.598516	18.5016	5.18121	0.0559801	0.144131	4.83655	7.59643	29.0189	0.708445	43.337	8.43103	1.79136	113.861
83	123.75	14.8781	3.56813	19.8126	3.70098	6.94925	0.0101429	72.6386	4.30921	6.35174	2.20648	0.252716	0.820326	0.726369	0.684164	17.7798	5.00603	0.371114	0.337332	11.2311	6.03238	29.4464	1.15284	61.3122	1.7718	4.84744	123.75
84	2948.31	17.6204	3.27028	13.7958	4.50742	8.79455	0.0143874	89.2989	11.3602	6.35261	2.48032	0.343873	0.511441	0.722841	0.710713	17.8403	3.5383	0.190883	0.475528	7.44862	1.94747	44.1187	0.9018	51.3194	0.2971	2.40484	2948.31
85	246.864	11.3107	2.99175	7.06983	2.76507	14.9566	0.00612763	86.2681	6.39456	9.38985	1.33249	0.569757	0.459895	0.671831	0.372469	17.9167	3.96193	0.439067	0.0810859	6.62771	6.38237	36.6078	1.2338	32.6025	0.451903	0.105037	246.864
86	477.823	9.01525	3.19854	8.67212	2.05798	5.25911	0.012812	74.3923	5.79818	9.64082	1.86963	0.29509	0.328363	0.854706	0.452131	20.2879	4.22147	0.420533	0.449392	13.7223	5.37125	48.9393	0.584043	48.622	0.129639	0.289433	477.823
87	3.27661	19.2856	1.92427	12.518	3.37259	8.9136	0.00993465	65.2019	8.28887	6.64697	1.44851	0.105578	0.60577	0.647898	0.0647804	18.0435	3.28825	0.743442	0.435086	6.84849	8.14215	37.8736	0.162053	80.4431	0.221587	23.8722	3.27661
88	613.4	14.6141	2.59229	16.3105	3.14778	8.1203	0.0196341	89.6697	5.49036	10.0924	1.6084	0.487049	0.419043	0.792345	0.0915133	18.0403	3.37249	0.332083	0.446153	7.76457	7.85935	44.9335	1.16318	93.7254	0.358691	0.102398	613.4
89	1227.48	11.8631	2.54297	15.1944	3.93633	10.1638	0.00419882	67.4797	8.2527	4.95419	1.66877	0.29457	0.44412	0.777665	0.551955	18.7068	5.45161	0.133236	0.505676	11.3406	3.13626	32.3033	1.13119	32.9044	5.08582	3.23023	1227.48
90	9877.68	8.61307	1.7806	13.0282	5.58846	13.1463	0.00900203	85.0193	8.44025	4.189	2.1702	0.203295	0.650506	0.695659	0.0830675	18.3832	3.61366	0.453669	0.163188	12.6114	11.5596	49.3136	0.22015	83.6157	3.1419	2.48935	9877.68
91	1680.82	11.8597	3.07665	15.0906	3.6841	19.8601	0.0230656	70.2863	10.5058	4.81524	1.43245	0.322807	0.0649482	0.667481	0.193907	17.8242	7.05453	0.482586	0.257296	3.35053	1.83981	50.9317	0.783129	54.8352	0.210974	0.399133	1680.82
92	655.894	14.4764	4.43401	14.249	2.13637	7.9844	0.0123597	72.8794	3.00301	9.60421	1.96258	0.333819	0.178408	0.866649	0.432555	18.1472	3.58694	0.619969	0.107062	4.00351	10.2061	21.6096	0.195768	38.871	0.423434	1.76054	655.894
93	1826.71	15.0107	4.11421	14.2494	5.95577	14.6715	0.0102121	104.414	4.73845	9.26052	1.69608	0.332561	0.328177	0.782008	0.285291	17.4577	4.78785	0.174203	0.164079	4.10123	12.3911	30.2745	1.39526	86.1984	1.92491	0.256104	1826.71
94	148.226	18.9079	2.38065	13.2749	4.08885	17.0082	0.00818015	81.3152	5.87966	9.44394	1.89085	0.217682	0.252373	0.671744	0.98447	18.5381	3.42713	0.537278	0.261196	7.66155	11.4615	26.7603	0.534148	70.3313	0.136725	1.64366	148.226
95	298.227	19.9189	3.76569	19.4145	2.32538	5.4522	0.0184336	73.3666	6.32067	8.80154	2.42701	0.236699	0.85093	0.76451	0.715463	21.5811	2.23406	0.352168	0.485454	4.15751	7.9953	29.087	0.233771	91.0881	16.0791	1.92346	298.227
96	1117.77	18.6734	2.4306	17.8045	3.96083	6.88324	0.0184898	79.594	7.75328	7.87837	1.41146	0.128592	0.483832	0.814057	0.597377	19.7864	3.91281	0.709272	0.130631	4.9791	2.97029	35.8247	0.723864	58.8956	15.8113	1.00592	1117.77
97	3157.3	20.75	3.03988	10.4549	3.57512	6.24758	0.0104049	70.466	4.89898	11.4113	1.62834	0.518898	0.670341	0.724332	0.398439	20.8262	5.08983	0.224491	0.272932	7.04027	2.73703	30.0839	1.03037	28.3583	11.0206	14.7207	3157.3
