Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
10	1353.87	13.7572	2.56665	14.6146	4.65076	17.3857	0.0197249	96.5047	10.9594	8.79854	1.20551	0.472736	0.267178	0.688801	0.504433	17.6944	8.60919	0.1049	0.5626	8.27549	3.02371	28.6924	0.599889	32.5096	2.59313	0.139662	1353.87
11	616.043	13.4746	2.32519	14.1173	5.2303	16.4928	0.00497705	91.7463	8.80154	6.65575	1.55269	0.326485	0.684659	0.621769	0.586218	18.8049	5.30502	0.120241	0.473066	2.27943	7.81965	27.5902	0.413936	59.7572	13.029	1.39331	616.043
12	1822.9	10.8523	3.19241	12.9101	5.50046	12.3107	0.00667404	85.5508	10.1724	3.45708	1.8225	0.346102	0.598247	0.6891	0.731452	18.0989	6.57954	0.532433	0.124208	5.95947	8.75391	35.1457	0.497445	35.3628	0.652468	0.73134	1822.9
13	27.1269	8.89351	2.64428	8.87706	3.74899	9.4944	0.0129062	98.3781	8.0323	3.71852	1.41512	0.565764	0.921078	0.695723	0.364741	17.8744	5.41472	0.466883	0.332156	11.0452	12.9896	35.3344	0.608622	30.2102	18.0752	9.40504	27.1269
14	475.174	8.33564	2.87602	16.7376	3.04451	7.52571	0.00482277	79.9305	2.48221	9.46224	1.87749	0.0447411	0.393609	0.726597	0.42608	17.2152	4.3694	0.238944	0.155589	6.55147	4.49632	41.4428	0.180807	43.2984	3.02937	0.377008	475.174
15	7670.4	11.0022	3.39736	7.90318	3.64272	13.3876	0.00896607	85.9008	5.18067	4.43951	1.78814	0.102441	0.541876	0.703541	0.472477	19.1961	7.85441	0.577494	0.301615	2.80247	5.66828	25.533	0.700397	46.8732	26.7674	0.307309	7670.4
16	2039.21	11.4176	2.4864	15.141	2.86462	7.45123	0.0173532	61.1859	11.4624	2.94599	1.17366	0.145516	0.699304	0.660667	0.742125	20.1774	4.74158	0.73448	0.454542	5.65768	10.7672	43.9099	0.358989	51.3516	0.279753	9.72346	2039.21
17	2642.53	12.946	2.10436	16.7918	6.7334	11.4609	0.0115355	79.5691	11.0898	3.15059	1.00111	0.191179	0.574248	0.601884	0.652293	18.5473	2.75027	0.67796	0.743732	1.10231	5.40654	25.4895	0.601368	32.623	5.06934	1.71161	2642.53
18	4483.63	10.6773	4.25924	9.7484	5.59166	21.7845	0.0162853	101.299	10.1966	9.51318	1.34205	0.425277	0.711029	0.627981	0.615312	18.5707	7.25824	0.452089	0.144641	1.9208	1.72866	34.8086	0.684143	38.9254	1.69905	0.129611	4483.63
19	9.01796	15.3582	3.93831	15.367	5.75731	19.376	0.0520905	76.1818	8.44965	5.02687	2.11717	0.193042	0.342453	0.65015	0.355438	18.2097	5.52757	0.434221	0.282099	2.52003	2.91261	25.1619	0.538414	32.8197	23.2832	38.3383	9.01796
20	33.8093	20.4878	2.02115	18.0606	3.01286	7.91822	0.01079	81.4706	3.17778	11.1003	2.32594	0.309478	0.220434	0.716073	0.409316	21.4066	3.073	0.106348	0.123042	5.12442	2.8392	35.2817	0.489424	53.1473	6.69211	2.24778	33.8093
21	28.4336	18.5505	3.83877	11.8441	3.75829	9.36215	0.00874581	62.6377	10.5651	11.1198	2.01551	0.13241	0.47808	0.600003	0.481531	18.714	4.79529	0.409582	0.199954	2.34424	9.64254	52.5206	0.647678	47.098	5.52339	0.18479	28.4336
22	13.5171	12.196	2.97498	18.2114	4.42595	8.21724	0.00766937	83.9992	7.00773	6.07211	2.61406	0.296603	0.115911	0.735392	0.194	19.9293	4.46714	0.25451	0.899186	5.18771	3.69753	48.1532	0.334775	50.4031	37.179	15.956	13.5171
23	75.3249	19.5992	3.76305	19.3453	4.4182	8.3935	0.00595093	70.7543	7.44567	6.12776	2.50279	0.343737	0.424271	0.79884	0.461325	15.9232	6.48931	0.119554	0.170094	7.5487	5.83003	34.8564	0.639035	41.0191	0.181671	9.18124	75.3249
24	94.9802	14.1857	3.41424	13.0334	4.72352	7.53352	0.0029857	91.3246	7.69109	8.08002	1.82461	0.530981	0.662525	0.682091	0.324883	16.5287	4.99622	0.175763	0.48205	5.43424	12.5446	33.9685	0.596756	44.3035	0.597974	5.88883	94.9802
25	3686.81	15.0325	3.61917	10.7885	4.59465	6.67848	0.0323625	74.0494	8.57096	10.1127	2.36422	0.386261	0.118704	0.748303	0.221474	18.9033	4.72979	0.362947	0.161039	4.17126	6.8212	31.4309	0.603335	48.9892	24.0812	2.34389	3686.81
26	1882.42	8.81873	2.65321	11.1655	5.59494	11.2093	0.00465203	89.6038	10.2657	8.91417	1.10953	0.558682	0.69351	0.61922	0.125872	19.2756	6.82964	0.399618	0.230358	13.9814	5.04426	49.5636	0.490195	44.4795	21.4345	25.8058	1882.42
27	611.273	19.0121	3.79475	14.6108	4.47659	12.1527	0.00717085	87.9065	7.94814	9.90346	2.67432	0.132454	0.564534	0.720624	0.486616	16.4816	6.53567	0.466404	0.333263	7.75175	5.49913	35.5938	0.618706	34.5046	0.149331	16.2076	611.273
28	3734.93	9.35118	3.44143	19.8313	4.39605	5.44432	0.0223118	65.1626	7.65673	6.5845	2.79988	0.503312	0.0421955	0.70564	0.727673	17.8842	6.57713	0.208742	0.151454	1.90496	5.25353	27.4695	0.703137	57.043	6.2792	18.0366	3734.93
29	4495.36	16.0601	2.92739	11.1812	5.27633	8.18993	0.0105626	86.3802	8.13774	5.02105	2.23523	0.1533	0.809997	0.726435	0.461711	18.0638	3.4227	0.102738	0.14092	3.05384	4.34163	35.1093	0.694517	48.7134	0.285709	18.1781	4495.36
30	5136.24	8.24921	3.23668	16.6951	4.93108	15.4539	0.0188829	73.2132	7.62143	11.0322	1.17865	0.18178	0.678572	0.693461	0.311342	19.303	6.40712	0.189605	0.476308	8.1173	3.96892	29.0585	0.658366	40.1079	0.323438	11.8125	5136.24
31	1014.77	11.9132	2.5431	14.8671	4.05148	10.0653	0.0198385	90.1126	13.9182	9.05964	1.91412	0.535984	0.616466	0.630656	0.722225	16.6611	7.6492	0.660044	0.06471	2.02906	6.0238	28.0775	0.527295	46.2829	2.39142	21.1084	1014.77
32	1645.1	20.4255	3.32465	8.33446	3.82249	10.0497	0.00726321	91.8228	3.88934	6.43882	2.44104	0.0706262	0.374956	0.772737	0.495712	16.1162	6.74404	0.415352	0.510307	8.12031	7.65815	25.5559	0.197201	53.1401	1.54304	18.1565	1645.1
33	199.816	11.2012	2.69279	7.30797	4.92346	6.47937	0.0128776	93.1152	10.0602	8.74846	2.49831	0.432658	0.499117	0.838266	0.159256	19.0311	8.18386	0.117077	0.560717	12.0371	2.58903	34.9272	0.730373	70.8427	23.2612	0.799054	199.816
34	2243.52	17.4339	3.76169	14.6311	3.9788	7.10719	0.0250511	72.2674	5.53478	7.26976	1.93657	0.231505	0.519881	0.695202	0.745084	19.3173	4.36078	0.105245	0.0935141	3.56719	2.65302	30.8767	0.445822	33.3353	37.7417	35.3218	2243.52
35	339.522	7.7838	2.8758	15.0064	5.59012	8.42417	0.0159378	62.5912	12.0833	4.7221	1.1424	0.344937	0.605109	0.782357	0.11118	15.4411	3.85708	0.23871	0.983403	9.32021	6.19025	35.6076	0.619985	37.7649	3.1666	2.03338	339.522
36	45.078	19.4927	3.32612	17.7023	4.35402	12.2651	0.00893254	64.7771	11.1589	5.21727	1.99667	0.0498816	0.571112	0.729422	0.624045	18.1494	5.03365	0.243136	0.229274	1.49363	9.50961	41.732	0.52997	54.8709	26.2386	0.344777	45.078
37	1075.53	13.3485	2.58752	19.4766	4.17286	15.0082	0.0141279	83.7307	6.972	4.24889	1.99389	0.141826	0.467499	0.87771	0.376936	18.8112	4.58508	0.369393	0.417408	8.88304	6.35673	21.1586	0.338849	47.7025	32.7622	0.16098	1075.53
38	500.815	13.0668	3.34278	14.4945	3.84101	6.54516	0.0214547	82.0903	7.40389	7.32941	2.5014	0.421194	0.573914	0.828865	0.589236	19.859	4.09872	0.476304	0.0553598	10.8544	9.07458	38.2668	0.431869	32.7683	0.392529	20.3221	500.815
39	47.2594	11.1715	3.35532	14.1235	4.83423	8.31534	0.00669719	101.227	5.83353	7.09729	1.31055	0.488008	0.224323	0.74728	0.4103	17.388	5.5061	0.385119	0.238461	12.6809	5.77095	40.6246	0.584428	41.5807	0.431262	17.9495	47.2594
40	3279.22	8.46522	3.96589	10.4233	2.97347	12.7101	0.0108631	77.8087	8.62652	6.63139	1.39105	0.406972	0.371912	0.816238	0.0978298	19.7611	5.7359	0.258875	0.236166	5.7632	8.39824	39.005	0.634354	51.3597	9.87082	9.08656	3279.22
41	4193.39	10.1906	2.92656	7.85565	6.18587	6.66347	0.026439	89.2714	6.68486	11.1988	1.88519	0.229296	0.499732	0.676366	0.951576	18.7951	5.50748	0.518682	0.141917	3.02333	5.83702	31.0099	0.812422	40.1618	30.1953	0.35275	4193.39
42	7087.53	9.31159	2.70168	14.3249	5.10205	5.66306	0.0065895	68.6749	2.93092	6.67332	2.58308	0.304587	0.183065	0.908526	0.436584	20.4768	4.72784	0.40382	0.202367	6.63139	1.72998	46.7939	0.451137	45.1708	0.248098	24.2269	7087.53
43	16.7711	14.175	2.58165	18.2215	5.31069	12.4109	0.00232125	72.5829	4.73535	8.05304	2.72906	0.548674	0.79439	0.805097	0.4862	16.5156	7.72842	0.674731	0.282487	2.5386	3.43761	35.8075	0.618434	40.6374	1.5028	8.74624	16.7711
44	40.7283	11.4201	3.1474	15.4827	3.77996	6.45033	0.0110853	97.5327	13.2965	11.6144	2.55426	0.132152	0.186717	0.648784	0.857051	15.4853	7.67634	0.0761091	0.284192	13.8032	7.28709	33.8107	0.820872	48.8747	1.372	0.593525	40.7283
45	7621.11	14.894	3.83204	11.35	3.46943	8.00313	0.0143446	62.5218	4.54751	6.26273	1.16557	0.511884	0.17698	0.684094	0.412267	19.1432	6.19396	0.633401	0.193977	10.4903	3.26436	36.0952	0.732182	35.3983	27.5342	1.17374	7621.11
46	42.2272	9.9222	1.87114	16.0371	4.53302	9.69038	0.00220555	98.3706	2.88059	2.97364	2.14312	0.46079	0.358856	0.701521	0.463506	17.4826	5.71134	0.0953192	0.298503	13.3797	4.51527	29.4148	0.525883	42.3897	2.85045	1.45339	42.2272
47	551.126	14.8329	2.95679	8.45445	2.46887	7.88311	0.00218951	61.2192	8.5352	7.44519	1.22564	0.26041	0.472441	0.809765	0.470266	16.7869	7.90476	0.617712	0.169586	6.43488	4.92164	24.506	0.30564	42.3797	13.7258	3.80387	551.126
48	728.922	9.91184	3.01148	11.4185	2.93804	6.56277	0.016834	96.1366	8.12058	7.44406	1.76132	0.302071	0.874558	0.653988	0.550062	18.2285	5.28377	0.282498	0.136588	12.2598	4.33638	30.7978	0.662925	23.6954	1.89131	9.38101	728.922
49	7241.34	16.3174	3.4663	14.0692	3.90039	13.5121	0.0164312	86.33	1.58072	6.50737	2.73745	0.247854	0.157644	0.605318	0.055663	16.9418	8.81302	0.323306	0.305613	5.17934	5.64294	39.5889	0.73261	26.3008	1.73986	4.19725	7241.34
50	730.094	19.067	2.85228	13.4321	3.33335	12.6017	0.00594201	78.2905	8.01738	8.75175	2.64191	0.186883	0.876535	0.808598	0.776946	18.1837	6.32452	0.263302	0.363744	3.65191	2.02961	22.7863	0.667891	36.9462	0.411322	0.150844	730.094
51	2.84872	8.17004	1.89159	16.494	4.30093	8.95372	0.00560046	75.6873	6.71465	10.6483	2.60739	0.324748	0.178331	0.71898	0.59915	18.3491	5.74335	0.142025	0.411103	4.05765	7.92599	29.2352	0.509841	56.5468	1.92625	0.183673	2.84872
52	1.98801	8.74985	2.71137	12.3834	6.56998	16.7891	0.0108284	81.5995	10.0095	8.74154	1.25515	0.174369	0.666	0.758101	0.739935	16.3325	6.63839	0.20372	0.0987535	5.61565	6.13158	36.9838	0.340198	29.8894	19.1585	0.121343	1.98801
53	467.067	14.3295	1.90523	7.92865	2.75909	8.14584	0.00455676	63.6998	9.62286	5.99879	2.42759	0.258634	0.437341	0.844156	0.487535	21.3036	6.53714	0.371981	0.175903	10.3244	3.02019	50.5557	0.411068	51.9771	18.2436	9.87998	467.067
54	57.3134	12.0738	3.29029	8.22975	2.68314	13.8904	0.00900564	90.1211	9.28312	3.1079	1.47573	0.51082	0.485913	0.712485	0.532199	19.8487	4.44844	0.618532	0.20906	7.03609	5.00366	37.9192	0.779927	56.7863	3.62616	4.6541	57.3134
55	514.657	15.6842	4.19545	14.138	4.90981	14.9051	0.00487018	83.297	3.80874	8.74273	1.12262	0.505548	0.326269	0.687569	0.783576	19.7345	6.84257	0.637266	0.123937	2.63785	4.79402	24.5445	0.359896	24.0191	0.113494	0.1606	514.657
56	1400.19	19.5529	3.38828	11.6384	4.90536	6.78627	0.0190213	72.1795	12.4469	2.81802	1.17148	0.471638	0.777519	0.69424	0.314477	18.8662	4.16682	0.511284	0.48119	6.29625	11.7276	36.233	0.553182	22.4742	16.4387	2.5783	1400.19
57	544.128	20.1835	1.52847	9.1793	4.49969	11.9525	0.00611545	65.8818	7.5556	9.72738	2.15092	0.203633	0.578516	0.676661	0.556839	21.1583	2.90417	0.468777	0.223153	4.08962	11.087	35.4541	0.326197	48.6258	0.336341	2.35786	544.128
58	967.28	9.16833	1.94315	9.773	4.64117	6.48842	0.0181186	78.009	4.94863	9.99733	2.9797	0.366079	0.559183	0.87113	0.82505	18.4363	6.63476	0.557529	0.122243	9.37082	5.30107	34.7629	0.850769	42.4763	5.89966	33.5059	967.28
59	2122.25	7.24648	2.43451	10.2189	4.42734	9.19383	0.00756518	74.5261	7.76681	8.1025	1.54699	0.490195	0.346418	0.811188	0.451954	19.2816	2.5221	0.350006	0.0737936	3.70333	3.2341	34.964	0.652223	57.6115	0.115482	10.4412	2122.25
60	2013.95	17.0103	3.27498	15.9671	3.798	17.9904	0.00418804	82.2803	7.12045	8.34417	2.09115	0.0684206	0.385973	0.606191	0.161224	17.2007	8.39872	0.280375	0.128558	3.29688	2.98766	30.1599	0.648493	55.6333	1.30216	8.22085	2013.95
61	3054.36	14.4888	3.31974	11.6238	3.63452	6.79086	0.0115723	75.5343	5.17055	9.91309	1.42823	0.204929	0.709489	0.67574	0.244334	22.6278	3.95906	0.331714	0.53523	5.18589	5.21891	22.8189	0.385702	61.2209	0.412265	1.94534	3054.36
62	8847.58	16.1879	4.48691	9.6258	3.10167	19.9763	0.00243431	71.0062	7.23264	7.59904	2.90302	0.463658	0.41022	0.702798	0.51839	18.0959	5.12621	0.673128	0.628742	5.24407	6.32616	37.0226	0.311112	54.686	0.360277	0.970015	8847.58
63	1097.19	15.3351	3.42461	14.5097	3.48046	12.9845	0.0141334	94.339	9.22488	9.01735	2.5074	0.431194	0.680114	0.744265	0.541408	18.6921	7.66576	0.564983	0.0996766	4.78865	8.63828	39.0836	0.596685	52.7766	5.12957	3.80564	1097.19
64	337.902	8.32513	2.97677	16.2564	3.38347	6.97076	0.00477459	86.2292	9.66663	8.60588	2.51124	0.538857	0.414875	0.798405	0.0513744	18.3534	7.08808	0.359941	0.310766	3.58372	6.63463	25.804	0.547125	37.733	4.02425	15.6584	337.902
65	123.509	7.20115	2.87756	10.6537	3.75056	5.98214	0.00605012	74.7573	8.66888	3.86217	2.68066	0.369866	0.888042	0.775774	0.324587	18.703	9.07195	0.176578	0.112745	6.30739	12.5059	34.4673	0.514923	44.7319	0.430917	4.09933	123.509
66	102.543	13.4465	3.97511	7.65798	4.2066	10.2788	0.00846835	89.7065	13.5358	9.60162	1.78276	0.0986167	0.656416	0.703528	0.659555	17.8267	6.75891	0.236477	0.211194	5.7422	3.59018	26.8801	0.510874	46.2496	1.07103	4.00303	102.543
67	6166.3	7.90478	2.1361	13.036	5.46272	6.16761	0.0036674	97.2778	9.89833	2.80456	1.48864	0.284018	0.0392138	0.606319	0.464054	19.8585	3.77689	0.112533	0.380541	10.1292	3.01479	36.8295	0.428848	60.064	2.17821	26.6773	6166.3
68	5651.46	15.4775	3.18653	7.52516	5.03786	21.9299	0.00660184	61.448	10.1732	5.2595	1.39761	0.258083	0.707074	0.657245	0.586306	16.7586	7.84443	0.461853	0.0788772	2.03193	7.86793	32.6691	0.621347	49.1427	1.01226	0.59408	5651.46
69	194.959	15.0114	2.70187	9.72091	5.10953	14.6469	0.0186496	86.6437	3.73244	11.0108	1.24539	0.0720534	0.688224	0.781979	0.645536	18.5124	5.53836	0.520203	0.328914	3.03155	3.05576	35.9475	0.426177	36.8896	0.250366	1.4311	194.959
70	2346.72	18.8315	3.61671	11.3434	3.7524	9.32516	0.0139359	95.9655	5.26682	3.42901	1.28954	0.289033	0.731588	0.659549	0.463955	19.8125	6.46485	0.393328	0.3449	3.2909	13.951	43.6466	0.713315	57.2628	2.89247	2.00374	2346.72
71	4392.78	13.6137	2.64754	11.1219	5.83582	5.36226	0.00488467	64.325	7.9249	5.51391	2.34411	0.220094	0.490176	0.792955	0.49845	17.4333	4.77335	0.0608134	0.170661	1.22246	7.39354	29.1417	0.616101	31.1957	0.134981	1.51098	4392.78
72	1173.44	20.3321	2.91634	12.4464	5.23335	7.61618	0.00371171	83.6736	4.47739	9.65226	1.27187	0.474762	0.709875	0.6506	0.39318	17.9433	6.90184	0.295162	0.139806	1.87141	6.2059	31.5761	0.691786	56.9605	0.161754	0.117292	1173.44
73	7.9485	16.8848	3.00513	17.9606	3.09419	6.54954	0.00491964	68.0103	7.16012	9.81526	2.34132	0.256843	0.885424	0.651237	0.72888	17.7029	6.02397	0.812826	0.188804	5.92275	4.93008	23.0925	0.787703	62.9518	21.3494	9.98879	7.9485
74	919.647	10.9917	2.85577	15.4306	3.08953	10.5708	0.00541481	96.2401	8.78683	10.9901	1.39029	0.178076	0.30168	0.647932	0.463384	17.1903	3.79113	0.359325	0.322899	6.11965	3.40499	26.9247	0.561555	29.6651	0.105105	5.0595	919.647
75	991.966	13.0178	4.19293	15.6466	2.56209	5.94003	0.0188196	102.673	12.2543	5.33268	1.56376	0.23143	0.555841	0.672955	0.427456	16.4527	5.51002	0.419773	0.101337	7.02266	8.03587	35.0687	0.628189	69.1775	0.286518	11.9402	991.966
76	9250.61	12.8574	2.37023	17.3771	4.74181	11.3041	0.00892774	68.2035	3.04976	11.6752	2.89082	0.136736	0.529178	0.653112	0.523435	22.8987	5.47861	0.632323	0.209676	13.2539	5.14476	31.8919	0.614009	32.8632	2.14995	0.646111	9250.61
77	503.68	15.1431	3.67355	12.4545	4.71374	12.416	0.0167757	93	2.82408	9.87094	1.65808	0.104434	0.21913	0.640369	0.154971	18.2022	6.82098	0.586779	0.2795	3.91266	5.33625	35.8862	0.511628	35.0468	7.99956	0.20645	503.68
78	437.411	11.4172	2.81058	19.4408	4.36055	7.5469	0.00458656	73.3586	8.64423	5.85008	2.79073	0.490827	0.0824143	0.835486	0.45734	18.3937	2.26255	0.342022	0.932005	9.78243	5.91937	48.0125	0.259366	47.2718	1.71013	0.494741	437.411
79	1223.87	15.9625	2.3369	7.24572	3.85044	24.5691	0.00590063	62.8519	7.97998	7.45334	1.72871	0.289429	0.353528	0.727412	0.782121	19.6877	1.92959	0.465741	0.372526	2.90487	7.53996	31.3288	0.545856	52.61	0.261828	0.106337	1223.87
80	9513.96	10.4837	3.8858	10.7111	4.4989	13.5286	0.0155299	69.1701	5.39525	2.79455	2.69703	0.531173	0.830196	0.67167	0.400296	17.8446	3.22198	0.028873	0.151372	4.49172	8.6357	25.5997	0.629964	52.3714	0.100717	0.118966	9513.96
81	352.267	9.54387	2.49984	15.2529	3.64371	8.86214	0.00876124	97.1972	4.46614	4.44026	1.7116	0.394382	0.229165	0.842539	0.280642	20.3535	5.9408	0.391536	0.4494	12.3463	9.96058	21.4654	0.66353	31.2904	15.0091	0.652328	352.267
82	113.861	10.2543	3.68721	11.2099	3.02794	25.7502	0.00155024	64.5683	4.34809	9.29726	1.69178	0.14564	0.389692	0.648714	0.621597	18.6135	7.36829	0.0559801	0.144131	4.83655	7.59643	27.4628	0.517539	35.0503	8.43103	1.79136	113.861
83	123.75	14.8781	3.56813	19.8126	3.70098	6.94925	0.0101429	72.6386	4.30921	6.35174	2.20648	0.252716	0.820326	0.726369	0.705253	17.8633	7.11362	0.371114	0.337332	11.2311	6.03238	27.8682	0.64921	42.6694	1.7718	4.84744	123.75
84	2948.31	17.6204	3.27028	13.7958	4.50742	8.79455	0.0143874	89.2989	11.3602	6.35261	2.48032	0.343873	0.511441	0.722841	0.731185	17.9262	4.97976	0.190883	0.475528	7.44862	1.94747	41.7815	0.57483	38.4337	0.2971	2.40484	2948.31
85	246.864	11.3107	2.99175	7.06983	2.76507	14.9566	0.00612763	86.2681	6.39456	9.38985	1.33249	0.569757	0.459895	0.671831	0.400807	18.0056	5.59565	0.439067	0.0810859	6.62771	6.38237	34.6591	0.6732	30.5002	0.451903	0.105037	246.864
86	477.823	9.01525	3.19854	8.67212	2.05798	5.25911	0.012812	74.3923	5.79818	9.64082	1.86963	0.29509	0.328363	0.854706	0.478616	20.4698	5.97299	0.420533	0.449392	13.7223	5.37125	46.3528	0.48068	37.2904	0.129639	0.289433	477.823
87	3.27661	19.2856	1.92427	12.518	3.37259	8.9136	0.00993465	65.2019	8.28887	6.64697	1.44851	0.105578	0.60577	0.647898	0.100274	18.1374	4.61623	0.743442	0.435086	6.84849	8.14215	35.8594	0.355645	50.7784	0.221587	23.8722	3.27661
88	613.4	14.6141	2.59229	16.3105	3.14778	8.1203	0.0196341	89.6697	5.49036	10.0924	1.6084	0.487049	0.419043	0.792345	0.126385	18.1341	4.7387	0.332083	0.446153	7.76457	7.85935	42.5542	0.652277	65.8509	2.29859	14.623	613.4
89	30.5159	9.19187	2.81631	15.1944	3.93633	10.1638	0.00419882	67.4797	8.2527	4.95419	1.66877	0.29457	0.44412	0.777665	0.576119	18.8267	7.76142	0.133236	0.505676	11.3406	3.13626	30.5773	0.0977433	50.9339	5.08582	3.23023	30.5159
90	58.8477	9.82126	2.71392	13.0282	5.58846	13.1463	0.00900203	85.0193	8.44025	4.189	2.1702	0.203295	0.650506	0.695659	0.118136	18.4904	5.08931	0.453669	0.163188	12.6114	11.5596	46.7077	0.372859	52.1231	3.1419	2.48935	58.8477
91	1680.82	11.8597	3.07665	15.0906	3.6841	19.8601	0.0230656	70.2863	10.5058	4.81524	1.43245	0.322807	0.0649482	0.667481	0.226398	17.9095	10.0918	0.482586	0.257296	3.35053	1.83981	48.2421	0.539668	39.924	0.210974	0.399133	1680.82
92	655.894	14.4764	4.43401	14.249	2.13637	7.9844	0.0123597	72.8794	3.00301	9.60421	1.96258	0.333819	0.178408	0.866649	0.459496	18.2451	5.05047	0.619969	0.107062	4.00351	10.2061	28.6435	0.322779	45.9952	6.40939	1.33022	655.894
93	31.4949	13.0488	3.09491	13.1514	3.24615	7.3222	0.0238672	85.4601	1.76947	8.75523	1.18985	0.0557504	0.328177	0.643911	0.334742	19.1046	4.69175	0.174203	0.146472	12.3911	3.01264	28.6534	0.721039	53.2178	1.92491	0.256104	31.4949
94	148.226	18.9079	2.38065	13.2749	4.08885	17.0082	0.00818015	81.3152	5.87966	9.44394	1.89085	0.217682	0.252373	0.671744	0.998575	18.6514	4.81813	0.537278	0.261196	7.66155	11.4615	25.321	0.465896	46.4923	0.136725	1.64366	148.226
95	298.227	19.9189	3.76569	19.4145	2.32538	5.4522	0.0184336	73.3666	6.32067	8.80154	2.42701	0.236699	0.85093	0.76451	0.735824	21.8137	3.0836	0.352168	0.485454	4.15751	7.9953	27.5273	0.376895	55.2904	16.0791	1.92346	298.227
96	1117.77	18.6734	2.4306	17.8045	3.96083	6.88324	0.0184898	79.594	7.75328	7.87837	1.41146	0.128592	0.483832	0.814057	0.620484	19.9486	5.52424	0.709272	0.130631	4.9791	2.97029	33.9166	0.522108	41.6451	15.8113	1.00592	1117.77
97	3157.3	20.75	3.03988	10.4549	3.57512	6.24758	0.0104049	70.466	4.89898	11.4113	1.62834	0.518898	0.670341	0.724332	0.426173	21.0292	7.23545	0.224491	0.272932	7.04027	2.73703	28.4726	0.612923	21.2028	11.0206	14.7207	3157.3
