Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
10	1353.87	13.7572	2.56665	14.6146	4.65076	17.3857	0.0197249	96.5047	10.9594	8.79854	1.20551	0.472736	0.267178	0.688801	0.42961	17.9363	5.42778	0.1049	0.5626	8.27549	3.02371	30.8307	0.650408	36.7859	2.59313	0.139662	1353.87
11	616.043	13.4746	2.32519	14.1173	5.2303	16.4928	0.00497705	91.7463	8.80154	6.65575	1.55269	0.326485	0.684659	0.621769	0.506527	18.9699	3.75996	0.120241	0.473066	2.27943	7.81965	29.7586	0.372846	76.4667	13.029	1.39331	616.043
12	1822.9	10.8523	3.19241	12.9101	5.50046	12.3107	0.00667404	85.5508	10.1724	3.45708	1.8225	0.346102	0.598247	0.6891	0.643115	18.3128	4.40329	0.532433	0.124208	5.95947	8.75391	37.1081	0.497495	40.9409	0.652468	0.73134	1822.9
13	27.1269	8.89351	2.64428	8.87706	3.74899	9.4944	0.0129062	98.3781	8.0323	3.71852	1.41512	0.565764	0.921078	0.695723	0.298232	18.1038	3.81534	0.466883	0.332156	11.0452	12.9896	37.2917	0.663443	33.4372	18.0752	9.40504	27.1269
14	475.174	8.33564	2.87602	16.7376	3.04451	7.52571	0.00482277	79.9305	2.48221	9.46224	1.87749	0.0447411	0.393609	0.726597	0.35592	17.4902	3.2877	0.238944	0.155589	6.55147	4.49632	43.2335	0.0248664	52.4976	3.02937	0.377008	475.174
15	7670.4	11.0022	3.39736	7.90318	3.64272	13.3876	0.00896607	85.9008	5.18067	4.43951	1.78814	0.102441	0.541876	0.703541	0.399556	19.3341	5.0468	0.577494	0.301615	2.80247	5.66828	23.0508	0.231634	46.2722	9.35427	34.5928	7670.4
16	2222.88	19.5088	3.14138	8.39942	3.46974	11.896	0.00455216	61.8998	4.8232	7.47477	2.23151	0.248162	0.6285	0.668316	0.179605	17.6872	5.1094	0.219443	0.566742	11.5105	6.79869	31.1113	0.338006	47.8928	0.781811	4.80405	2222.88
17	4180.36	15.0209	3.30467	9.77343	6.07291	16.2289	0.00493097	83.9125	9.27507	10.9462	2.09293	0.223068	0.574248	0.731887	0.152465	19.647	4.1784	0.67796	0.080505	1.10231	5.40654	27.7152	0.652616	36.951	5.06934	1.71161	4180.36
18	4483.63	10.6773	4.25924	9.7484	5.59166	21.7845	0.0162853	101.299	10.1966	9.51318	1.34205	0.425277	0.711029	0.627981	0.533889	18.752	4.74587	0.452089	0.144641	1.9208	1.72866	36.7802	0.77617	46.1292	1.69905	0.129611	4483.63
19	9.01796	15.3582	3.93831	15.367	5.75731	19.376	0.0520905	76.1818	8.44965	5.02687	2.11717	0.193042	0.342453	0.65015	0.289483	18.4159	3.8723	0.434221	0.282099	2.52003	2.91261	27.3966	0.558647	37.2374	23.2832	38.3383	9.01796
20	33.8093	20.4878	2.02115	18.0606	3.01286	7.91822	0.01079	81.4706	3.17778	11.1003	2.32594	0.309478	0.220434	0.716073	0.340154	21.3917	2.63332	0.106348	0.123042	5.12442	2.8392	37.2404	0.485522	66.8407	6.69211	2.24778	33.8093
21	28.4336	18.5505	3.83877	11.8441	3.75829	9.36215	0.00874581	62.6377	10.5651	11.1198	2.01551	0.13241	0.47808	0.600003	0.408071	18.8854	3.50267	0.409582	0.199954	2.34424	9.64254	54.0091	0.721741	58.031	5.52339	0.18479	28.4336
22	13.5171	12.196	2.97498	18.2114	4.42595	8.21724	0.00766937	83.9992	7.00773	6.07211	2.61406	0.296603	0.115911	0.735392	0.137655	20.0166	3.33703	0.25451	0.899186	5.18771	3.69753	49.7609	0.254686	62.8443	37.179	15.956	13.5171
23	75.3249	19.5992	3.76305	19.3453	4.4182	8.3935	0.00595093	70.7543	7.44567	6.12776	2.50279	0.343737	0.424271	0.79884	0.389067	16.2876	4.35775	0.119554	0.170094	7.5487	5.83003	36.8267	0.70884	49.1783	0.181671	9.18124	75.3249
24	94.9802	14.1857	3.41424	13.0334	4.72352	7.53352	0.0029857	91.3246	7.69109	8.08002	1.82461	0.530981	0.662525	0.682091	0.260747	16.8513	3.60409	0.175763	0.48205	5.43424	12.5446	21.7283	0.635392	58.5392	0.597974	5.88883	94.9802
25	1251.49	17.1915	3.73145	19.0644	3.55771	12.7266	0.00501516	74.0494	12.083	8.57096	2.36422	0.386261	0.118704	0.803758	0.499479	17.1168	4.39195	0.362947	0.166384	4.50908	4.17126	31.8006	0.588561	59.2649	24.0812	2.34389	1251.49
26	3567.35	13.3031	2.65111	11.418	3.63309	19.0922	0.0121551	97.5979	9.39151	10.1954	1.60958	0.129422	0.69351	0.761361	0.509098	22.5848	5.03548	0.0794579	0.132641	6.45002	13.9814	27.142	0.923193	46.7862	21.4345	25.8058	3567.35
27	1301.71	12.8784	3.10495	16.2998	5.14711	11.3954	0.0139145	94.8969	8.44253	7.7122	1.57341	0.480439	0.633015	0.606788	0.527981	20.0993	4.22675	0.158181	0.271218	7.56769	4.01012	41.7645	0.592496	58.721	18.7879	0.419632	1301.71
28	1403.35	8.52027	3.34638	16.4707	3.10199	6.59898	0.029005	71.5775	11.0988	6.5845	2.79988	0.503312	0.0421955	0.70564	0.639562	18.1129	4.40207	0.208742	0.151454	1.90496	5.25353	29.6412	0.80452	72.5141	6.2792	18.0366	1403.35
29	4495.36	16.0601	2.92739	11.1812	5.27633	8.18993	0.0105626	86.3802	8.13774	5.02105	2.23523	0.1533	0.809997	0.726435	0.389431	18.2802	2.80984	0.102738	0.14092	3.05384	4.34163	37.0727	0.791654	60.3836	0.285709	18.1781	4495.36
30	5136.24	8.24921	3.23668	16.6951	4.93108	15.4539	0.0188829	73.2132	7.62143	11.0322	1.17865	0.18178	0.678572	0.693461	0.248012	19.4336	4.31626	0.189605	0.476308	8.1173	3.96892	31.1869	0.737693	47.8513	0.323438	11.8125	5136.24
31	1014.77	11.9132	2.5431	14.8671	4.05148	10.0653	0.0198385	90.1126	13.9182	9.05964	1.91412	0.535984	0.616466	0.630656	0.634438	16.9745	4.94322	0.660044	0.06471	2.02906	6.0238	30.2327	0.542051	56.844	2.39142	21.1084	1014.77
32	1645.1	20.4255	3.32465	8.33446	3.82249	10.0497	0.00726321	91.8228	3.88934	6.43882	2.44104	0.0706262	0.374956	0.772737	0.421408	16.4673	4.48632	0.415352	0.510307	8.12031	7.65815	27.7798	0.0493369	66.8302	1.54304	18.1565	1645.1
33	199.816	11.2012	2.69279	7.30797	4.92346	6.47937	0.0128776	93.1152	10.0602	8.74846	2.49831	0.432658	0.499117	0.838266	0.104979	19.1805	5.21309	0.117077	0.560717	12.0371	2.58903	36.8955	0.845175	92.6107	23.2612	0.799054	199.816
34	2243.52	17.4339	3.76169	14.6311	3.9788	7.10719	0.0250511	72.2674	5.53478	7.26976	1.93657	0.231505	0.519881	0.695202	0.655936	19.4469	3.28334	0.105245	0.0935141	3.56719	2.65302	32.9555	0.42044	37.9883	37.7417	35.3218	2243.52
35	339.522	7.7838	2.8758	15.0064	5.59012	8.42417	0.0159378	62.5912	12.0833	4.7221	1.1424	0.344937	0.605109	0.782357	0.0597641	15.8389	3.0291	0.23871	0.983403	9.32021	6.19025	37.5574	0.680404	44.4392	3.1666	2.03338	339.522
36	45.078	19.4927	3.32612	17.7023	4.35402	12.2651	0.00893254	64.7771	11.1589	5.21727	1.99667	0.0498816	0.571112	0.729422	0.542102	18.3598	3.62298	0.243136	0.229274	1.49363	9.50961	43.5148	0.546044	69.3508	26.2386	0.344777	45.078
37	1075.53	13.3485	2.58752	19.4766	4.17286	15.0082	0.0141279	83.7307	6.972	4.24889	1.99389	0.141826	0.467499	0.87771	0.309702	18.9758	3.39656	0.369393	0.417408	8.88304	6.35673	23.5025	0.260768	58.9114	32.7622	0.16098	1075.53
38	500.815	13.0668	3.34278	14.4945	3.84101	6.54516	0.0214547	82.0903	7.40389	7.32941	2.5014	0.421194	0.573914	0.828865	0.509365	19.9512	3.15107	0.476304	0.0553598	10.8544	9.07458	40.1441	0.399614	37.1626	0.392529	20.3221	500.815
39	47.2594	11.1715	3.35532	14.1235	4.83423	8.31534	0.00669719	101.227	5.83353	7.09729	1.31055	0.488008	0.224323	0.74728	0.34108	17.6511	3.86146	0.385119	0.238461	12.6809	5.77095	42.4375	0.627329	49.9962	0.431262	17.9495	47.2594
40	3279.22	8.46522	3.96589	10.4233	2.97347	12.7101	0.0108631	77.8087	8.62652	6.63139	1.39105	0.406972	0.371912	0.816238	0.047209	19.86	3.97746	0.258875	0.236166	5.7632	8.39824	40.8622	0.701852	64.2374	9.87082	9.08656	3279.22
41	4193.39	10.1906	2.92656	7.85565	6.18587	6.66347	0.026439	89.2714	6.68486	11.1988	1.88519	0.229296	0.499732	0.676366	0.850137	18.9609	3.86215	0.518682	0.141917	3.02333	5.83702	33.085	0.967644	47.9298	30.1953	0.35275	4193.39
42	7087.53	9.31159	2.70168	14.3249	5.10205	5.66306	0.0065895	68.6749	2.93092	6.67332	2.58308	0.304587	0.183065	0.908526	0.365799	20.5262	3.46862	0.40382	0.202367	6.63139	1.72998	48.4386	0.428374	55.2245	0.248098	24.2269	7087.53
43	16.7711	14.175	2.58165	18.2215	5.31069	12.4109	0.00232125	72.5829	4.73535	8.05304	2.72906	0.548674	0.79439	0.805097	0.412462	16.8391	4.9832	0.674731	0.282487	2.5386	3.43761	37.7518	0.67809	48.6224	1.5028	8.74624	16.7711
44	40.7283	11.4201	3.1474	15.4827	3.77996	6.45033	0.0110853	97.5327	13.2965	11.6144	2.55426	0.132152	0.186717	0.648784	0.761238	15.8801	4.95692	0.0761091	0.284192	13.8032	7.28709	35.8095	0.980257	60.6185	1.372	0.593525	40.7283
45	7621.11	14.894	3.83204	11.35	3.46943	8.00313	0.0143446	62.5218	4.54751	6.26273	1.16557	0.511884	0.17698	0.684094	0.342929	19.2849	4.20866	0.633401	0.193977	10.4903	3.26436	38.0317	0.847874	40.9927	27.5342	1.17374	7621.11
46	42.2272	9.9222	1.87114	16.0371	4.53302	9.69038	0.00220555	98.3706	2.88059	2.97364	2.14312	0.46079	0.358856	0.701521	0.391119	17.7391	3.96506	0.0953192	0.298503	13.3797	4.51527	31.5335	0.539943	51.1743	2.85045	1.45339	42.2272
47	551.126	14.8329	2.95679	8.45445	2.46887	7.88311	0.00218951	61.2192	8.5352	7.44519	1.22564	0.26041	0.472441	0.809765	0.397476	17.0915	5.07221	0.617712	0.169586	6.43488	4.92164	26.7586	0.211198	51.1598	13.7258	3.80387	551.126
48	728.922	9.91184	3.01148	11.4185	2.93804	6.56277	0.016834	96.1366	8.12058	7.44406	1.76132	0.302071	0.874558	0.653988	0.472523	18.4335	3.74924	0.282498	0.136588	12.2598	4.33638	22.4333	0.576877	65.8373	1.89131	9.38101	728.922
49	12.4924	20.6443	3.57066	16.6301	3.35091	16.5935	0.0115977	95.4743	6.70116	8.00722	1.96023	0.497798	0.940936	0.847197	0.417214	19.3241	3.12673	0.0823862	0.0828929	1.99198	3.90157	25.7049	0.622825	45.9812	0.216548	0.961409	12.4924
50	7288.32	11.8507	3.99321	10.8304	4.2513	12.1774	0.00958481	95.5665	7.25927	8.67842	1.2309	0.460624	0.314335	0.783024	0.112542	16.4215	4.14457	0.294755	0.521963	9.7832	8.00046	48.2629	0.373443	25.7077	11.6071	0.565574	7288.32
51	241.617	9.07227	3.09097	7.61234	2.70716	13.2756	0.0123194	81.3703	6.1823	6.25735	2.10559	0.462033	0.801574	0.640664	0.737498	19.7599	4.56814	0.143583	0.255413	4.05765	7.92599	31.3587	0.515998	71.7915	1.92625	0.183673	241.617
52	1.98801	8.74985	2.71137	12.3834	6.56998	16.7891	0.0108284	81.5995	10.0095	8.74154	1.25515	0.174369	0.666	0.758101	0.651094	16.6686	4.433	0.20372	0.0987535	5.61565	6.13158	38.896	0.26278	32.97	19.1585	0.121343	1.98801
53	467.067	14.3295	1.90523	7.92865	2.75909	8.14584	0.00455676	63.6998	9.62286	5.99879	2.42759	0.258634	0.437341	0.844156	0.413718	21.2958	4.38189	0.371981	0.175903	10.3244	3.02019	52.0978	0.368565	65.1365	18.2436	9.87998	467.067
54	57.3134	12.0738	3.29029	8.22975	2.68314	13.8904	0.00900564	90.1211	9.28312	3.1079	1.47573	0.51082	0.485913	0.712485	0.455723	19.9416	3.32759	0.618532	0.20906	7.03609	5.00366	39.806	0.91914	72.1402	3.62616	4.6541	57.3134
55	514.657	15.6842	4.19545	14.138	4.90981	14.9051	0.00487018	83.297	3.80874	8.74273	1.12262	0.505548	0.326269	0.687569	0.692137	19.8352	4.53606	0.637266	0.123937	2.63785	4.79402	26.796	0.292183	24.421	0.113494	0.1606	514.657
56	1400.19	19.5529	3.38828	11.6384	4.90536	6.78627	0.0190213	72.1795	12.4469	2.81802	1.17148	0.471638	0.777519	0.69424	0.25096	19.0271	3.18544	0.511284	0.48119	6.29625	11.7276	38.1657	0.580691	22.1711	16.4387	2.5783	1400.19
57	544.128	20.1835	1.52847	9.1793	4.49969	11.9525	0.00611545	65.8818	7.5556	9.72738	2.15092	0.203633	0.578516	0.676661	0.478896	21.1605	2.5481	0.468777	0.223153	4.08962	11.087	22.5394	0.662807	28.6983	0.306173	23.4121	544.128
58	3289	8.74359	2.88873	9.27741	3.37158	6.08112	0.00639316	70.4077	3.46521	9.67819	2.57879	0.383981	0.4464	0.733804	0.326889	19.5587	5.25175	0.391851	0.233572	4.05306	9.37082	27.9085	0.328089	58.8585	33.8461	1.00092	3289
59	832.22	8.82955	2.56268	15.1367	3.7927	8.49403	0.0119384	74.5261	8.1025	10.3357	1.54699	0.490195	0.346418	0.697997	0.531313	15.9019	2.35062	0.350006	0.132262	3.2341	9.51059	40.872	0.846062	57.0607	0.115482	10.4412	832.22
60	2726.78	17.0103	2.77872	15.4037	4.59343	9.21359	0.0272894	82.2803	3.23304	7.12045	2.09115	0.0684206	0.385973	0.744806	0.162672	16.7629	3.37041	0.280375	0.63897	3.59962	3.29688	22.1616	0.343591	52.5817	4.19559	12.4611	2726.78
61	6067.86	11.2069	3.31974	11.6238	3.63452	6.79086	0.0115723	75.5343	5.17055	9.91309	1.42823	0.204929	0.709489	0.67574	0.184993	22.5284	3.08057	0.331714	0.53523	5.18589	5.21891	25.1174	0.330702	78.5984	0.412265	1.94534	6067.86
62	8847.58	16.1879	4.48691	9.6258	3.10167	19.9763	0.00243431	71.0062	7.23264	7.59904	2.90302	0.463658	0.41022	0.702798	0.442736	18.31	3.6697	0.673128	0.628742	5.24407	6.32616	38.9338	0.219366	69.0816	0.360277	0.970015	8847.58
63	1097.19	15.3351	3.42461	14.5097	3.48046	12.9845	0.0141334	94.339	9.22488	9.01735	2.5074	0.431194	0.680114	0.744265	0.464384	18.865	4.95157	0.564983	0.0996766	4.78865	8.63828	40.9386	0.645626	66.3009	5.12957	3.80564	1097.19
64	337.902	8.32513	2.97677	16.2564	3.38347	6.97076	0.00477459	86.2292	9.66663	8.60588	2.51124	0.538857	0.414875	0.798405	0.0035188	18.5497	4.65998	0.359941	0.310766	3.58372	6.63463	28.0211	0.57165	44.3927	4.02425	15.6584	337.902
65	123.509	7.20115	2.87756	10.6537	3.75056	5.98214	0.00605012	74.7573	8.66888	3.86217	2.68066	0.369866	0.888042	0.775774	0.260468	18.8751	5.66136	0.176578	0.112745	6.30739	12.5059	36.4482	0.523584	54.5852	0.430917	4.09933	123.509
66	102.543	13.4465	3.97511	7.65798	4.2066	10.2788	0.00846835	89.7065	13.5358	9.60162	1.78276	0.0986167	0.656416	0.703528	0.575498	18.0595	4.49383	0.236477	0.211194	5.7422	3.59018	29.0679	0.51754	56.7955	1.07103	4.00303	102.543
67	6166.3	7.90478	2.1361	13.036	5.46272	6.16761	0.0036674	97.2778	9.89833	2.80456	1.48864	0.284018	0.0392138	0.606319	0.391634	19.9506	2.98862	0.112533	0.380541	10.1292	3.01479	38.7459	0.395104	76.9136	2.17821	26.6773	6166.3
68	5651.46	15.4775	3.18653	7.52516	5.03786	21.9299	0.00660184	61.448	10.1732	5.2595	1.39761	0.258083	0.707074	0.657245	0.506609	17.0652	5.04176	0.461853	0.0788772	2.03193	7.86793	34.699	0.682437	61.0088	1.01226	0.59408	5651.46
69	194.959	15.0114	2.70187	9.72091	5.10953	14.6469	0.0186496	86.6437	3.73244	11.0108	1.24539	0.0720534	0.688224	0.781979	0.562314	18.6977	3.87774	0.520203	0.328914	3.03155	3.05576	37.8881	0.391118	43.1645	0.250366	1.4311	194.959
70	2346.72	18.8315	3.61671	11.3434	3.7524	9.32516	0.0139359	95.9655	5.26682	3.42901	1.28954	0.289033	0.731588	0.659549	0.391541	19.9079	4.3454	0.393328	0.3449	3.2909	13.951	45.3771	0.819713	72.8341	2.89247	2.00374	2346.72
71	4392.78	13.6137	2.64754	11.1219	5.83582	5.36226	0.00488467	64.325	7.9249	5.51391	2.34411	0.220094	0.490176	0.792955	0.423983	17.6932	3.4916	0.0608134	0.170661	1.22246	7.39354	31.2679	0.674607	34.8723	0.134981	1.51098	4392.78
72	1173.44	20.3321	2.91634	12.4464	5.23335	7.61618	0.00371171	83.6736	4.47739	9.65226	1.27187	0.474762	0.709875	0.6506	0.324979	18.1679	4.56598	0.295162	0.139806	1.87141	6.2059	33.6358	0.787577	72.3939	0.161754	0.117292	1173.44
73	7.9485	16.8848	3.00513	17.9606	3.09419	6.54954	0.00491964	68.0103	7.16012	9.81526	2.34132	0.256843	0.885424	0.651237	0.640697	17.9442	4.12286	0.812826	0.188804	5.92275	4.93008	25.3836	0.930748	81.1192	21.3494	9.98879	7.9485
74	919.647	10.9917	2.85577	15.4306	3.08953	10.5708	0.00541481	96.2401	8.78683	10.9901	1.39029	0.178076	0.30168	0.647932	0.391004	17.4671	2.99581	0.359325	0.322899	6.11965	3.40499	29.1113	0.593188	32.6433	0.105105	5.0595	919.647
75	991.966	13.0178	4.19293	15.6466	2.56209	5.94003	0.0188196	102.673	12.2543	5.33268	1.56376	0.23143	0.555841	0.672955	0.357215	16.7805	3.86344	0.419773	0.101337	7.02266	8.03587	37.0332	0.69265	90.1857	0.286518	11.9402	991.966
76	9250.61	12.8574	2.37023	17.3771	4.74181	11.3041	0.00892774	68.2035	3.04976	11.6752	2.89082	0.136736	0.529178	0.653112	0.447481	22.7805	3.84759	0.632323	0.209676	13.2539	5.14476	33.943	0.671485	37.3008	2.14995	0.646111	9250.61
77	503.68	15.1431	3.67355	12.4545	4.71374	12.416	0.0167757	93	2.82408	9.87094	1.65808	0.104434	0.21913	0.640369	0.100949	18.409	4.52516	0.586779	0.2795	3.91266	5.33625	37.8284	0.518665	40.4808	7.99956	0.20645	503.68
78	437.411	11.4172	2.81058	19.4408	4.36055	7.5469	0.00458656	73.3586	8.64423	5.85008	2.79073	0.490827	0.0824143	0.835486	0.385319	18.5872	2.22424	0.342022	0.932005	9.78243	5.91937	49.624	0.142128	58.2841	1.71013	0.494741	437.411
79	1223.87	15.9625	2.3369	7.24572	3.85044	24.5691	0.00590063	62.8519	7.97998	7.45334	1.72871	0.289429	0.353528	0.727412	0.690768	19.7917	2.05617	0.465741	0.372526	2.90487	7.53996	33.3953	0.569756	66.0582	0.261828	0.106337	1223.87
80	9513.96	10.4837	3.8858	10.7111	4.4989	13.5286	0.0155299	69.1701	5.39525	2.79455	2.69703	0.531173	0.830196	0.67167	0.331671	18.0761	2.70852	0.028873	0.151372	4.49172	8.6357	27.8225	0.6953	65.7108	0.100717	0.118966	9513.96
81	352.267	9.54387	2.49984	15.2529	3.64371	8.86214	0.00876124	97.1972	4.46614	4.44026	1.7116	0.394382	0.229165	0.842539	0.21914	20.4115	4.08088	0.391536	0.4494	12.3463	9.96058	21.7175	0.404652	65.9041	4.90913	1.04808	352.267
82	318.36	15.5519	3.59751	19.5812	2.80364	8.64877	0.00509777	82.7852	4.51193	7.08149	2.46513	0.210239	0.589582	0.77027	0.413763	17.741	4.65312	0.684835	0.557267	5.93004	4.03567	26.4929	0.587947	48.9038	26.6428	0.179312	318.36
83	660.908	15.7846	2.27526	8.46272	5.04192	17.7283	0.0181074	66.4336	11.0876	4.73685	2.01865	0.501612	0.562729	0.676683	0.319281	18.2642	4.96982	0.328797	0.20666	11.2311	6.03238	30.029	0.724027	51.5816	1.7718	4.84744	660.908
84	2948.31	17.6204	3.27028	13.7958	4.50742	8.79455	0.0143874	89.2989	11.3602	6.35261	2.48032	0.343873	0.511441	0.722841	0.642865	18.1521	3.59578	0.190883	0.475528	7.44862	1.94747	43.5629	0.613003	45.4132	0.2971	2.40484	2948.31
85	246.864	11.3107	2.99175	7.06983	2.76507	14.9566	0.00612763	86.2681	6.39456	9.38985	1.33249	0.569757	0.459895	0.671831	0.332151	18.226	3.90666	0.439067	0.0810859	6.62771	6.38237	36.6347	0.759835	33.8596	0.451903	0.105037	246.864
86	477.823	9.01525	3.19854	8.67212	2.05798	5.25911	0.012812	74.3923	5.79818	9.64082	1.86963	0.29509	0.328363	0.854706	0.405329	20.5197	4.09713	0.420533	0.449392	13.7223	5.37125	48.0095	0.47247	43.7482	0.129639	0.289433	477.823
87	3.27661	19.2856	1.92427	12.518	3.37259	8.9136	0.00993465	65.2019	8.28887	6.64697	1.44851	0.105578	0.60577	0.647898	0.0495076	18.3486	3.41229	0.743442	0.435086	6.84849	8.14215	37.8023	0.285838	63.3908	0.221587	23.8722	3.27661
88	613.4	14.6141	2.59229	16.3105	3.14778	8.1203	0.0196341	89.6697	5.49036	10.0924	1.6084	0.487049	0.419043	0.792345	0.0740646	18.3456	3.47411	0.332083	0.446153	7.76457	7.85935	44.3145	0.728604	85.3411	2.29859	14.623	613.4
89	30.5159	9.19187	2.81631	15.1944	3.93633	10.1638	0.00419882	67.4797	8.2527	4.95419	1.66877	0.29457	0.44412	0.777665	0.497029	18.9903	4.99986	0.133236	0.505676	11.3406	3.13626	32.6643	0.714454	34.0459	5.08582	3.23023	30.5159
90	9877.68	8.61307	1.7806	13.0282	5.58846	13.1463	0.00900203	85.0193	8.44025	4.189	2.1702	0.203295	0.650506	0.695659	0.0663062	18.6773	3.65108	0.453669	0.163188	12.6114	11.5596	48.3548	0.311533	65.3492	3.1419	2.48935	9877.68
91	1680.82	11.8597	3.07665	15.0906	3.6841	19.8601	0.0230656	70.2863	10.5058	4.81524	1.43245	0.322807	0.0649482	0.667481	0.168124	18.1365	6.17616	0.482586	0.257296	3.35053	1.83981	49.8473	0.560519	47.5834	0.210974	0.399133	1680.82
92	655.894	14.4764	4.43401	14.249	2.13637	7.9844	0.0123597	72.8794	3.00301	9.60421	1.96258	0.333819	0.178408	0.866649	0.387347	18.4489	3.63148	0.619969	0.107062	4.00351	10.2061	22.8002	0.300749	37.729	0.423434	1.76054	655.894
93	1826.71	15.0107	4.11421	14.2494	5.95577	14.6715	0.0102121	104.414	4.73845	9.26052	1.69608	0.332561	0.328177	0.782008	0.252069	17.782	4.51276	0.174203	0.164079	4.10123	12.3911	30.7929	0.831242	66.9434	1.92491	0.256104	1826.71
94	148.226	18.9079	2.38065	13.2749	4.08885	17.0082	0.00818015	81.3152	5.87966	9.44394	1.89085	0.217682	0.252373	0.671744	0.894338	18.8271	3.5142	0.537278	0.261196	7.66155	11.4615	27.5513	0.450403	57.1489	0.136725	1.64366	148.226
95	298.227	19.9189	3.76569	19.4145	2.32538	5.4522	0.0184336	73.3666	6.32067	8.80154	2.42701	0.236699	0.85093	0.76451	0.647227	21.7707	2.63867	0.352168	0.485454	4.15751	7.9953	29.6975	0.317557	69.9618	16.0791	1.92346	298.227
96	1117.77	18.6734	2.4306	17.8045	3.96083	6.88324	0.0184898	79.594	7.75328	7.87837	1.41146	0.128592	0.483832	0.814057	0.538753	20.0345	3.87062	0.709272	0.130631	4.9791	2.97029	35.9125	0.534308	50.0899	15.8113	1.00592	1117.77
97	3157.3	20.75	3.03988	10.4549	3.57512	6.24758	0.0104049	70.466	4.89898	11.4113	1.62834	0.518898	0.670341	0.724332	0.356008	21.0404	4.73437	0.224491	0.272932	7.04027	2.73703	30.617	0.669863	20.3197	11.0206	14.7207	3157.3
